
  Energy       1     1.2565068357E+00 eV  S

  Transition         Weight        KS [eV]
 =============================================
   94   ->   106     0.00000003     4.62450663
   85   ->   125     0.00000003    14.68908118
   17   ->   174     0.00000003    38.06523099
   39   ->   156     0.00000003    27.27670307
   17   ->   163     0.00000003    34.22057943
   71   ->   146     0.00000003    21.56115692
   19   ->   186     0.00000003    41.22740178
   61   ->   127     0.00000003    17.25655632
   17   ->   200     0.00000003    47.96189784
   79   ->   160     0.00000003    25.09299162
    9   ->   157     0.00000003    34.49530839
   15   ->   176     0.00000003    38.60077795
   91   ->   193     0.00000003    34.06958030
   99   ->   104     0.00000003     2.65290067
   78   ->   107     0.00000003     6.27226522
   51   ->   145     0.00000003    22.48555821
   32   ->   127     0.00000003    20.94680640
   30   ->   190     0.00000003    38.89889657
   85   ->   127     0.00000003    15.54514346
   76   ->   103     0.00000003     4.53820486
   61   ->   132     0.00000003    18.51405067
   84   ->   142     0.00000003    19.30851217
  100   ->   112     0.00000003     5.37635658
   67   ->   132     0.00000003    18.14571707
   64   ->   140     0.00000003    20.16591852
   79   ->   167     0.00000003    26.95049656
   51   ->   163     0.00000003    27.48067554
   75   ->   143     0.00000003    20.05982847
   39   ->   126     0.00000002    18.45942395
   53   ->   138     0.00000002    20.32340652
   84   ->   153     0.00000002    22.84377652
   67   ->   111     0.00000002     8.12215740
   82   ->   143     0.00000002    19.55477657
   70   ->   142     0.00000002    20.48776334
    7   ->   138     0.00000002    28.81026691
   58   ->   133     0.00000002    18.81335130
   65   ->   137     0.00000002    19.47370095
   87   ->   166     0.00000002    25.73235077
   66   ->   150     0.00000002    23.26677673
   99   ->   117     0.00000002     6.73061454
   46   ->   125     0.00000002    17.50867336
   92   ->   125     0.00000002    14.35541665
   12   ->   202     0.00000002    49.33380005
  100   ->   104     0.00000002     2.44870828
   89   ->   110     0.00000002     6.19871545
   84   ->   140     0.00000002    18.81719385
   87   ->   196     0.00000002    35.47181040
    3   ->   167     0.00000002    38.37875147
   77   ->   133     0.00000002    17.48561071
   67   ->   115     0.00000002     9.03402190
   25   ->   163     0.00000002    31.42956302
   88   ->   148     0.00000002    21.00491408
   87   ->   174     0.00000002    28.91537303
   84   ->   139     0.00000002    18.66438895
   91   ->   105     0.00000002     4.64256897
   25   ->   200     0.00000002    45.17088144
   57   ->   192     0.00000002    35.81075215
   32   ->   160     0.00000002    30.02019673
   91   ->   178     0.00000002    29.83392073
   29   ->   163     0.00000002    30.78048873
   26   ->   189     0.00000002    39.52293995
   82   ->   145     0.00000002    20.48617572
