# call_index  Electronic(H)         Repulsive(H)          Total(H)
     528        -86.3555454479          0.7478057668        -85.6077396811
     529        -86.3763331595          0.7718734153        -85.6044597442
     530        -86.4043407030          0.7724859904        -85.6318547126
     531        -86.4394736094          0.7844763918        -85.6549972176
     532        -86.4784911205          0.8360531929        -85.6424379276
     533        -86.5059736623          0.8965960702        -85.6093775921
     534        -86.5024327648          0.8983525412        -85.6040802236
     535        -86.4690362929          0.8298791876        -85.6391571054
     536        -86.4318134278          0.7671365534        -85.6646768744
     537        -86.4140322843          0.7611859182        -85.6528463661
     538        -86.4223222929          0.8034297601        -85.6188925329
     539        -86.4480538983          0.8486472683        -85.5994066301
     540        -86.4795099781          0.8611445848        -85.6183653933
     541        -86.5144572577          0.8628356195        -85.6516216382
     542        -86.5522252881          0.8922806024        -85.6599446857
     543        -86.5831283280          0.9517237871        -85.6314045409
     544        -86.5874216608          0.9833758001        -85.6040458607
     545        -86.5537259814          0.9340985918        -85.6196273896
     546        -86.5002319695          0.8479126470        -85.6523193225
     547        -86.4571741053          0.7997898951        -85.6573842102
     548        -86.4408502290          0.8090830217        -85.6317672073
     549        -86.4498809526          0.8473650466        -85.6025159060
     550        -86.4717277775          0.8643492486        -85.6073785289
     551        -86.5007654964          0.8608248839        -85.6399406125
     552        -86.5371384343          0.8737813639        -85.6633570704
     553        -86.5751628855          0.9251065041        -85.6500563814
     554        -86.5979691422          0.9789519298        -85.6190172125
     555        -86.5876619737          0.9716869217        -85.6159750520
     556        -86.5496749821          0.9089831668        -85.6406918154
     557        -86.5088205523          0.8520707181        -85.6567498342
     558        -86.4849496021          0.8402613650        -85.6446882371
     559        -86.4857746797          0.8712626501        -85.6145120296
     560        -86.5045666427          0.9051659628        -85.5994006799
     561        -86.5304387916          0.9090992866        -85.6213395050
     562        -86.5618705921          0.9090102314        -85.6528603608
     563        -86.5981417828          0.9408679929        -85.6572737900
     564        -86.6263534932          0.9958104807        -85.6305430125
     565        -86.6253054016          1.0108335601        -85.6144718415
     566        -86.5895567108          0.9587960508        -85.6307606600
     567        -86.5376881800          0.8867789105        -85.6509092695
     568        -86.4931830807          0.8440409562        -85.6491421245
     569        -86.4701158398          0.8446631707        -85.6254526691
     570        -86.4694209750          0.8682211347        -85.6011998402
     571        -86.4814548757          0.8727585216        -85.6086963541
     572        -86.5025729440          0.8627553207        -85.6398176233
     573        -86.5329672580          0.8751572643        -85.6578099937
     574        -86.5661179525          0.9228924647        -85.6432254879
     575        -86.5834114579          0.9614690167        -85.6219424412
     576        -86.5704893270          0.9460314371        -85.6244578899
     577        -86.5360789584          0.8955532456        -85.6405257128
     578        -86.4993212677          0.8496747419        -85.6496465258
     579        -86.4761409669          0.8343753272        -85.6417656397
     580        -86.4749867506          0.8556790131        -85.6193077375
     581        -86.4919499542          0.8832640323        -85.6086859219
     582        -86.5171585589          0.8881241343        -85.6290344246
     583        -86.5480280434          0.8949285228        -85.6530995206
     584        -86.5826427191          0.9296155562        -85.6530271629
     585        -86.6086777580          0.9763075260        -85.6323702320
     586        -86.6103436641          0.9879797266        -85.6223639375
     587        -86.5871590948          0.9565177418        -85.6306413530
     588        -86.5514843164          0.9064192378        -85.6450650787
     589        -86.5209577713          0.8746930771        -85.6462646941
     590        -86.5094611428          0.8784844357        -85.6309767071
     591        -86.5191469352          0.9058978739        -85.6132490613
     592        -86.5403680374          0.9212341794        -85.6191338580
     593        -86.5672611037          0.9238151324        -85.6434459713
     594        -86.5986015338          0.9443992153        -85.6542023185
     595        -86.6270905303          0.9882305577        -85.6388599725
     596        -86.6367297874          1.0152683295        -85.6214614579
     597        -86.6189268420          0.9979390283        -85.6209878137
     598        -86.5811994228          0.9454361954        -85.6357632274
     599        -86.5410115802          0.8921671944        -85.6488443858
     600        -86.5150178963          0.8685358072        -85.6464820891
     601        -86.5115830611          0.8822514623        -85.6293315988
     602        -86.5276436717          0.9093365061        -85.6183071656
     603        -86.5530108218          0.9231652641        -85.6298455576
     604        -86.5830961056          0.9408031433        -85.6422929623
     605        -86.6118291990          0.9731340040        -85.6386951950
     606        -86.6267563967          1.0021465100        -85.6246098867
     607        -86.6172981432          0.9976726853        -85.6196254579
     608        -86.5826634559          0.9525420652        -85.6301213908
     609        -86.5339026703          0.8839313320        -85.6499713383
     610        -86.4903333246          0.8353991402        -85.6549341844
     611        -86.4641603317          0.8213495318        -85.6428107999
     612        -86.4569314828          0.8283772811        -85.6285542017
     613        -86.4628763464          0.8286618984        -85.6342144480
     614        -86.4788170162          0.8285501319        -85.6502668842
     615        -86.5002412964          0.8453337489        -85.6549075476
     616        -86.5174212533          0.8755916969        -85.6418295565
     617        -86.5179434792          0.8918705307        -85.6260729485
     618        -86.4956072049          0.8756712632        -85.6199359417
     619        -86.4538455677          0.8216879539        -85.6321576138
     620        -86.4095066754          0.7641627655        -85.6453439099
     621        -86.3815764138          0.7376748738        -85.6439015400
     622        -86.3771156792          0.7438714007        -85.6332442786
     623        -86.3933251876          0.7611222644        -85.6322029232
     624        -86.4259668160          0.7804673134        -85.6454995026
     625        -86.4714554664          0.8182109125        -85.6532445540
     626        -86.5192419981          0.8720006434        -85.6472413547
     627        -86.5546182710          0.9193813479        -85.6352369232
     628        -86.5670292246          0.9382947692        -85.6287344553
     629        -86.5544245504          0.9221855776        -85.6322389728
     630        -86.5254729801          0.8824215286        -85.6430514515
     631        -86.4969683835          0.8547338101        -85.6422345734
     632        -86.4803040129          0.8498088233        -85.6304951895
     633        -86.4775560144          0.8534138305        -85.6241421839
     634        -86.4870895227          0.8527207309        -85.6343687917
     635        -86.5078330419          0.8615187909        -85.6463142510
     636        -86.5327682742          0.8841381405        -85.6486301336
     637        -86.5491118480          0.9061368949        -85.6429749531
     638        -86.5446770002          0.9068533663        -85.6378236339
     639        -86.5161639979          0.8801067103        -85.6360572876
     640        -86.4683610574          0.8257549677        -85.6426060897
     641        -86.4159923300          0.7709091804        -85.6450831496
     642        -86.3763207791          0.7418564336        -85.6344643455
     643        -86.3574055628          0.7340913007        -85.6233142621
     644        -86.3599169983          0.7325334539        -85.6273835443
     645        -86.3828410101          0.7447538190        -85.6380871911
     646        -86.4199767488          0.7776506673        -85.6423260815
     647        -86.4587517428          0.8167214729        -85.6420302699
     648        -86.4856097926          0.8417835981        -85.6438261945
     649        -86.4925741462          0.8461873980        -85.6463867483
     650        -86.4794483305          0.8297362861        -85.6497120444
     651        -86.4538111347          0.7990891983        -85.6547219364
     652        -86.4316426988          0.7862191287        -85.6454235701
     653        -86.4222384516          0.7942561639        -85.6279822877
     654        -86.4256422471          0.8017562178        -85.6238860293
     655        -86.4429987089          0.8089114437        -85.6340872652
     656        -86.4739907680          0.8341267366        -85.6398640313
     657        -86.5083494498          0.8703138972        -85.6380355526
     658        -86.5310195331          0.8938500139        -85.6371695192
     659        -86.5325830741          0.8924886351        -85.6400944390
     660        -86.5108674239          0.8657863855        -85.6450810384
     661        -86.4684479092          0.8121463830        -85.6563015262
     662        -86.4209779297          0.7637803184        -85.6571976113
     663        -86.3862609356          0.7472310242        -85.6390299115
     664        -86.3693702463          0.7437881591        -85.6255820872
     665        -86.3726676012          0.7413436568        -85.6313239445
     666        -86.4000700262          0.7634502296        -85.6366197965
     667        -86.4457580922          0.8138308310        -85.6319272613
     668        -86.4939404971          0.8667598868        -85.6271806103
     669        -86.5278989831          0.8954802372        -85.6324187460
     670        -86.5390942641          0.8968297317        -85.6422645324
     671        -86.5246039370          0.8672750825        -85.6573288545
     672        -86.4943025098          0.8269082538        -85.6673942559
     673        -86.4677147059          0.8141571580        -85.6535575478
     674        -86.4523035143          0.8177374287        -85.6345660857
     675        -86.4503152529          0.8134947212        -85.6368205317
     676        -86.4697930836          0.8251820588        -85.6446110249
     677        -86.5114211685          0.8720224374        -85.6393987311
     678        -86.5615874320          0.9360285801        -85.6255588520
     679        -86.5999313404          0.9780056832        -85.6219256571
     680        -86.6141955439          0.9837811323        -85.6304144116
     681        -86.5995134553          0.9546713931        -85.6448420622
     682        -86.5580089527          0.8954443505        -85.6625646022
     683        -86.5087662057          0.8483763328        -85.6603898729
     684        -86.4681113900          0.8297561632        -85.6383552268
     685        -86.4394375873          0.8076765830        -85.6317610043
     686        -86.4320172751          0.7885916319        -85.6434256432
     687        -86.4556680680          0.8100516163        -85.6456164518
     688        -86.5054707778          0.8753456155        -85.6301251623
     689        -86.5626490110          0.9495238179        -85.6131251931
     690        -86.6051181366          0.9920053195        -85.6131128171
     691        -86.6213680424          0.9956601523        -85.6257078901
     692        -86.6082725883          0.9584409432        -85.6498316451
     693        -86.5767462631          0.9088590196        -85.6678872435
     694        -86.5469252119          0.8910824946        -85.6558427174
     695        -86.5259131767          0.8895974231        -85.6363157536
     696        -86.5147694339          0.8732040904        -85.6415653435
     697        -86.5222298763          0.8688592590        -85.6533706173
     698        -86.5519505710          0.9016090185        -85.6503415525
     699        -86.5921258074          0.9577179373        -85.6344078701
     700        -86.6214441104          0.9985257793        -85.6229183311
     701        -86.6257741532          1.0044885532        -85.6212856000
     702        -86.5986472870          0.9705981166        -85.6280491704
     703        -86.5430186088          0.8973367090        -85.6456818998
     704        -86.4803060441          0.8347819614        -85.6455240827
     705        -86.4286518472          0.8058948761        -85.6227569711
     706        -86.3919983893          0.7740128362        -85.6179855531
     707        -86.3788236404          0.7412272477        -85.6375963927
     708        -86.4003621138          0.7512494610        -85.6491126527
     709        -86.4529423586          0.8125259056        -85.6404164530
     710        -86.5165691329          0.8905361154        -85.6260330175
     711        -86.5683089137          0.9451615176        -85.6231473961
     712        -86.5960847005          0.9677961624        -85.6282885381
     713        -86.5929810191          0.9479858588        -85.6449951603
     714        -86.5673957846          0.9083397597        -85.6590560249
     715        -86.5418850001          0.8990234796        -85.6428615205
     716        -86.5253429329          0.9046798553        -85.6206630776
     717        -86.5207843385          0.8917650912        -85.6290192473
     718        -86.5395704196          0.8917265018        -85.6478439178
     719        -86.5864332083          0.9349303883        -85.6515028201
     720        -86.6496558971          1.0120126278        -85.6376432693
     721        -86.7036594575          1.0780551378        -85.6256043197
     722        -86.7275332532          1.1020531823        -85.6254800709
     723        -86.7130799519          1.0795389779        -85.6335409740
     724        -86.6606582699          1.0082058659        -85.6524524040
     725        -86.5896094841          0.9365377484        -85.6530717357
     726        -86.5219434592          0.8916708040        -85.6302726552
     727        -86.4657821447          0.8401509296        -85.6256312152
     728        -86.4332867357          0.7886825681        -85.6446041676
     729        -86.4371979857          0.7803744384        -85.6568235474
     730        -86.4738055513          0.8242206491        -85.6495849022
     731        -86.5233228985          0.8888562737        -85.6344666248
     732        -86.5625461623          0.9327305091        -85.6298156532
     733        -86.5777615909          0.9455546847        -85.6322069062
     734        -86.5608664000          0.9168556834        -85.6440107165
     735        -86.5187467993          0.8644862141        -85.6542605853
     736        -86.4711243863          0.8304077420        -85.6407166443
     737        -86.4292404056          0.8066247397        -85.6226156659
     738        -86.3996001375          0.7677463223        -85.6318538153
     739        -86.3966079775          0.7446512505        -85.6519567270
     740        -86.4282143497          0.7687483946        -85.6594659551
     741        -86.4848346872          0.8347442213        -85.6500904659
     742        -86.5410534201          0.9029130391        -85.6381403810
     743        -86.5739853029          0.9406675226        -85.6333177803
     744        -86.5727973799          0.9396176560        -85.6331797239
     745        -86.5349792932          0.8922140609        -85.6427652323
     746        -86.4753784743          0.8328699268        -85.6425085475
     747        -86.4137415300          0.7885471955        -85.6251943345
     748        -86.3614448918          0.7392511834        -85.6221937084
     749        -86.3329176748          0.6919660875        -85.6409515873
     750        -86.3435230379          0.6867867561        -85.6567362817
     751        -86.3916190115          0.7338156558        -85.6578033558
     752        -86.4582575710          0.8069221426        -85.6513354284
     753        -86.5187901275          0.8678091868        -85.6509809407
     754        -86.5573406377          0.9075833386        -85.6497572991
     755        -86.5641644067          0.9155159404        -85.6486484663
     756        -86.5408511697          0.8929173818        -85.6479337879
     757        -86.5029955339          0.8690269152        -85.6339686187
     758        -86.4638985182          0.8466237139        -85.6172748043
     759        -86.4349982437          0.8155015185        -85.6194967252
     760        -86.4309935172          0.7979181396        -85.6330753776
     761        -86.4584887291          0.8169917087        -85.6414970204
     762        -86.5086655163          0.8684889422        -85.6401765741
     763        -86.5586621571          0.9180907446        -85.6405714125
     764        -86.5879308864          0.9409358467        -85.6469950398
     765        -86.5857775038          0.9359349324        -85.6498425714
     766        -86.5459760800          0.8921688122        -85.6538072678
     767        -86.4792605214          0.8254379771        -85.6538225443
     768        -86.4059265995          0.7613851646        -85.6445414349
     769        -86.3415602107          0.7001404234        -85.6414197873
     770        -86.3022783979          0.6524049035        -85.6498734943
     771        -86.3021639225          0.6469499061        -85.6552140164
     772        -86.3411157576          0.6916391508        -85.6494766068
     773        -86.4032626906          0.7648156724        -85.6384470181
     774        -86.4635501981          0.8276990317        -85.6358511664
     775        -86.5035789202          0.8665063116        -85.6370726087
     776        -86.5137546149          0.8739068656        -85.6398477493
     777        -86.4931590017          0.8495761176        -85.6435828842
     778        -86.4518823456          0.8095343592        -85.6423479864
     779        -86.4045694324          0.7647412465        -85.6398281860
     780        -86.3668329231          0.7197138971        -85.6471190261
     781        -86.3562265249          0.7023099891        -85.6539165358
     782        -86.3811524513          0.7305513030        -85.6506011483
     783        -86.4338638445          0.7938794456        -85.6399843990
     784        -86.4924272770          0.8574879468        -85.6349393302
     785        -86.5347689274          0.8945982285        -85.6401706989
     786        -86.5487552743          0.9055484625        -85.6432068118
     787        -86.5282078149          0.8854630970        -85.6427447179
     788        -86.4774815349          0.8360127423        -85.6414687926
     789        -86.4112388544          0.7696481953        -85.6415906591
     790        -86.3466163325          0.6943771084        -85.6522392241
     791        -86.3061721612          0.6407783289        -85.6653938322
     792        -86.3082915011          0.6432153547        -85.6650761464
     793        -86.3544151592          0.7028411602        -85.6515739990
     794        -86.4284795753          0.7906003574        -85.6378792179
     795        -86.5045017580          0.8661406670        -85.6383610910
     796        -86.5636711454          0.9188359726        -85.6448351728
     797        -86.5941640409          0.9471389905        -85.6470250504
     798        -86.5885762912          0.9414673427        -85.6471089485
     799        -86.5525159416          0.9059943111        -85.6465216305
     800        -86.5003442307          0.8498529700        -85.6504912607
     801        -86.4510482491          0.7865907205        -85.6644575286
     802        -86.4294278397          0.7616388602        -85.6677889794
     803        -86.4467261150          0.7914241367        -85.6553019784
     804        -86.4968821260          0.8584892888        -85.6383928373
     805        -86.5603770303          0.9270205948        -85.6333564355
     806        -86.6147374778          0.9707831687        -85.6439543091
     807        -86.6445023560          0.9894288326        -85.6550735234
     808        -86.6398045690          0.9810678906        -85.6587366784
     809        -86.5991849224          0.9426009420        -85.6565839803
     810        -86.5344075061          0.8812440003        -85.6531635058
     811        -86.4636290014          0.8022308582        -85.6613981432
     812        -86.4124439071          0.7426972424        -85.6697466646
     813        -86.4034794438          0.7411097674        -85.6623696764
     814        -86.4409926303          0.7960466447        -85.6449459856
     815        -86.5122838741          0.8804089376        -85.6318749364
     816        -86.5933369696          0.9591526181        -85.6341843516
     817        -86.6615256262          1.0159616738        -85.6455639524
     818        -86.7012343104          1.0473514566        -85.6538828538
     819        -86.7017054974          1.0467539855        -85.6549515120
     820        -86.6628070421          1.0093807603        -85.6534262818
     821        -86.5955898003          0.9363349172        -85.6592548831
     822        -86.5227632665          0.8498961945        -85.6728670720
     823        -86.4733100244          0.8015372863        -85.6717727381
     824        -86.4619139618          0.8052538206        -85.6566601412
     825        -86.4858860258          0.8446827224        -85.6412033034
     826        -86.5287175247          0.8908024534        -85.6379150713
     827        -86.5685426004          0.9213946932        -85.6471479071
     828        -86.5883395661          0.9313303917        -85.6570091744
     829        -86.5784772966          0.9232130135        -85.6552642831
     830        -86.5341271483          0.8877983364        -85.6463288119
     831        -86.4624261932          0.8211272445        -85.6412989486
     832        -86.3819958630          0.7311799186        -85.6508159444
     833        -86.3240697747          0.6664624827        -85.6576072920
     834        -86.3148025853          0.6644035668        -85.6503990185
     835        -86.3595007957          0.7228195597        -85.6366812360
     836        -86.4459924578          0.8158883470        -85.6301041108
     837        -86.5497362338          0.9114140648        -85.6383221691
     838        -86.6438531985          0.9869326980        -85.6569205004
     839        -86.7081889083          1.0364916769        -85.6716972314
     840        -86.7299302348          1.0586912123        -85.6712390225
     841        -86.7048290724          1.0424227584        -85.6624063139
     842        -86.6427415888          0.9846791143        -85.6580624745
     843        -86.5680682845          0.9084590689        -85.6596092156
     844        -86.5131865729          0.8626597108        -85.6505268621
     845        -86.4968311220          0.8613796697        -85.6354514523
     846        -86.5206933622          0.8945455333        -85.6261478289
     847        -86.5721983343          0.9432225795        -85.6289757547
     848        -86.6289364718          0.9866201702        -85.6423163015
     849        -86.6695625499          1.0118642124        -85.6576983376
     850        -86.6793234322          1.0189739876        -85.6603494446
     851        -86.6491054781          0.9964204850        -85.6526849931
     852        -86.5809940380          0.9316103991        -85.6493836388
     853        -86.4938559272          0.8359746565        -85.6578812708
     854        -86.4202422891          0.7600385106        -85.6602037785
     855        -86.3872349705          0.7370757789        -85.6501591916
     856        -86.4044693971          0.7645912544        -85.6398781427
     857        -86.4644814425          0.8237605643        -85.6407208781
     858        -86.5457423566          0.8916084838        -85.6541338728
     859        -86.6209367999          0.9485933404        -85.6723434595
     860        -86.6674139714          0.9877542530        -85.6796597184
     861        -86.6710737336          1.0047912469        -85.6662824866
     862        -86.6250816314          0.9767184584        -85.6483631730
     863        -86.5380596899          0.8930418996        -85.6450177903
     864        -86.4382918138          0.7884748426        -85.6498169712
     865        -86.3596786682          0.7143545642        -85.6453241040
     866        -86.3227803473          0.6856680176        -85.6371123297
     867        -86.3312152815          0.6954493890        -85.6357658925
     868        -86.3747369118          0.7307165383        -85.6440203735
     869        -86.4329920423          0.7752449559        -85.6577470864
     870        -86.4827807546          0.8136491235        -85.6691316310
     871        -86.5061830426          0.8407240107        -85.6654590319
     872        -86.4911011913          0.8400130655        -85.6510881258
     873        -86.4386108773          0.7963451248        -85.6422657525
     874        -86.3686347830          0.7223122768        -85.6463225062
     875        -86.3131856330          0.6644598575        -85.6487257755
     876        -86.2984742515          0.6546562070        -85.6438180445
     877        -86.3329629690          0.6928461158        -85.6401168531
     878        -86.4105867512          0.7666956529        -85.6438910983
     879        -86.5129908323          0.8595273532        -85.6534634791
     880        -86.6102294772          0.9438310525        -85.6663984247
     881        -86.6761542940          1.0017524776        -85.6744018163
     882        -86.6950294677          1.0270831221        -85.6679463456
     883        -86.6602326392          1.0035299898        -85.6567026494
     884        -86.5818447972          0.9299132586        -85.6519315386
     885        -86.4871679509          0.8359301393        -85.6512378116
     886        -86.4089373793          0.7641496787        -85.6447877005
     887        -86.3687481432          0.7306373459        -85.6381107973
     888        -86.3727431915          0.7339974281        -85.6387457633
     889        -86.4131233615          0.7681328161        -85.6449905453
     890        -86.4696877096          0.8190578705        -85.6506298390
     891        -86.5148007620          0.8595822101        -85.6552185520
     892        -86.5281738256          0.8753453864        -85.6528284392
     893        -86.5000883536          0.8548916488        -85.6451967048
     894        -86.4318741039          0.7889029159        -85.6429711880
     895        -86.3423177998          0.6929775674        -85.6493402324
     896        -86.2641086463          0.6109703109        -85.6531383354
     897        -86.2250885481          0.5738935952        -85.6511949530
     898        -86.2391115002          0.5880815448        -85.6510299554
     899        -86.3035270647          0.6482460972        -85.6552809674
     900        -86.4006113411          0.7428478925        -85.6577634486
     901        -86.5020522121          0.8454286315        -85.6566235807
     902        -86.5786146081          0.9258180638        -85.6527965442
     903        -86.6106677430          0.9689456448        -85.6417220981
     904        -86.5885708415          0.9543044880        -85.6342663534
     905        -86.5206402644          0.8823609555        -85.6382793089
     906        -86.4337292909          0.7862247434        -85.6475045475
     907        -86.3602450581          0.7098355398        -85.6504095183
     908        -86.3234810439          0.6741754315        -85.6493056123
     909        -86.3326462474          0.6813704786        -85.6512757688
     910        -86.3829486307          0.7273284662        -85.6556201645
     911        -86.4565816934          0.8010214161        -85.6555602773
     912        -86.5255271933          0.8732215918        -85.6523056015
     913        -86.5645623989          0.9189322329        -85.6456301660
     914        -86.5602447027          0.9247999597        -85.6354447430
     915        -86.5123999169          0.8823260296        -85.6300738873
     916        -86.4381290803          0.8065353684        -85.6315937119
     917        -86.3667348106          0.7294731309        -85.6372616797
     918        -86.3266245370          0.6840896658        -85.6425348712
     919        -86.3336850105          0.6837644925        -85.6499205179
     920        -86.3886498309          0.7292532375        -85.6593965934
     921        -86.4781531130          0.8130124605        -85.6651406525
     922        -86.5765337165          0.9116062213        -85.6649274952
     923        -86.6529170051          0.9888239122        -85.6640930929
     924        -86.6839845925          1.0236649017        -85.6603196908
     925        -86.6601945442          1.0048789516        -85.6553155926
     926        -86.5897608187          0.9392109828        -85.6505498359
     927        -86.4955645703          0.8465187066        -85.6490458637
     928        -86.4084808829          0.7579722453        -85.6505086376
     929        -86.3553046044          0.7015295551        -85.6537750493
     930        -86.3503326123          0.6925650211        -85.6577675912
     931        -86.3934898094          0.7355531408        -85.6579366686
     932        -86.4691762178          0.8191457203        -85.6500304975
     933        -86.5489213884          0.9079471608        -85.6409742276
     934        -86.6048129168          0.9659978738        -85.6388150430
     935        -86.6207412833          0.9782251683        -85.6425161150
     936        -86.5957562705          0.9482651827        -85.6474910878
     937        -86.5434838871          0.8943142445        -85.6491696425
     938        -86.4859246218          0.8341937841        -85.6517308377
     939        -86.4480952920          0.7923361131        -85.6557591789
     940        -86.4485884624          0.7884322337        -85.6601562287
     941        -86.4926948052          0.8316948816        -85.6609999235
     942        -86.5725507476          0.9183637450        -85.6541870026
     943        -86.6663884828          1.0249313144        -85.6414571683
     944        -86.7428052969          1.1085512582        -85.6342540387
     945        -86.7773325800          1.1400511621        -85.6372814179
     946        -86.7584037433          1.1101324655        -85.6482712778
     947        -86.6920508353          1.0345307347        -85.6575201006
     948        -86.5975724211          0.9357111275        -85.6618612936
     949        -86.5002603127          0.8359404699        -85.6643198429
     950        -86.4267557624          0.7624618864        -85.6642938761
     951        -86.3951425549          0.7321477797        -85.6629947753
     952        -86.4102860806          0.7518656344        -85.6584204462
     953        -86.4625280155          0.8139815185        -85.6485464971
     954        -86.5287445806          0.8902312183        -85.6385133623
     955        -86.5812562379          0.9439722267        -85.6372840112
     956        -86.6008074223          0.9562641544        -85.6445432680
     957        -86.5808399924          0.9264103248        -85.6544296676
     958        -86.5294666811          0.8715858119        -85.6578808692
     959        -86.4662254413          0.8090036689        -85.6572217723
     960        -86.4160516269          0.7616056451        -85.6544459818
     961        -86.4003259619          0.7477147089        -85.6526112530
     962        -86.4294972661          0.7760828686        -85.6534143975
     963        -86.4990432398          0.8452711170        -85.6537721228
     964        -86.5911166305          0.9393212560        -85.6517953745
     965        -86.6785168745          1.0276030255        -85.6509138489
     966        -86.7329824816          1.0776868752        -85.6552956064
     967        -86.7379649280          1.0716745707        -85.6662903572
     968        -86.6943934912          1.0187846004        -85.6756088908
     969        -86.6181497113          0.9457835969        -85.6723661144
     970        -86.5336890176          0.8741182963        -85.6595707213
     971        -86.4675933128          0.8236938488        -85.6438994641
     972        -86.4397872519          0.8058745288        -85.6339127231
     973        -86.4585258483          0.8266779209        -85.6318479274
     974        -86.5176376957          0.8838172594        -85.6338204363
     975        -86.5965704206          0.9586116730        -85.6379587475
     976        -86.6667778676          1.0207226436        -85.6460552241
     977        -86.7018608751          1.0421716128        -85.6596892623
     978        -86.6881374309          1.0118010381        -85.6763363928
     979        -86.6318213541          0.9476511592        -85.6841701948
     980        -86.5548225236          0.8779157537        -85.6769067699
     981        -86.4821563710          0.8202228076        -85.6619335635
     982        -86.4346149252          0.7856123248        -85.6490026005
     983        -86.4254551328          0.7794080814        -85.6460470514
     984        -86.4547078865          0.8035712520        -85.6511366345
     985        -86.5083894114          0.8512250920        -85.6571643194
     986        -86.5642301508          0.9049644908        -85.6592656600
     987        -86.5962228555          0.9362103442        -85.6600125113
     988        -86.5845199291          0.9191535148        -85.6653664144
     989        -86.5262025907          0.8524106778        -85.6737919129
     990        -86.4378720488          0.7647676860        -85.6731043628
     991        -86.3452584966          0.6838080699        -85.6614504267
     992        -86.2750204998          0.6287588139        -85.6462616859
     993        -86.2469523286          0.6073743550        -85.6395779735
     994        -86.2694082928          0.6237272614        -85.6456810314
     995        -86.3373664267          0.6811065688        -85.6562598578
     996        -86.4303071494          0.7680215796        -85.6622855699
     997        -86.5189182269          0.8562449377        -85.6626732892
     998        -86.5745081322          0.9105460419        -85.6639620903
     999        -86.5795976312          0.9072164054        -85.6723812258
