#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Temperature (K)"
37100,37.100000000004236,-44464.43084052789,17152.31567602375,294.8755575745632
37150,37.15000000000412,-44585.75731399605,17376.484251840902,298.72937154541836
37200,37.200000000004,-44456.23539272355,17052.385423715623,293.15759777108804
37250,37.25000000000389,-44558.3061311869,17095.13261633106,293.89248992765226
37300,37.30000000000377,-44981.88238554634,17523.03884278862,301.24887780551063
37350,37.350000000003654,-44411.187602198006,17038.265036619756,292.91484588284686
37400,37.40000000000354,-44420.98491115829,17055.923887749388,293.2184295896379
37450,37.45000000000342,-44637.88680503001,17350.80628752166,298.2879265423626
37500,37.500000000003304,-44290.41972719282,17048.877189961117,293.0972856590676
37550,37.55000000000319,-44685.67672333538,17413.907819202137,299.3727421258409
37600,37.60000000000307,-44471.91010909423,17139.48239247242,294.6549330411656
37650,37.650000000002954,-44245.79721980064,17011.533919070967,292.45529550255577
37700,37.70000000000284,-44647.066551162905,17502.15406329285,300.8898352648439
37750,37.75000000000272,-44445.90582881676,17397.371634273153,299.08845883469866
37800,37.800000000002605,-44669.913613898316,17564.623582098495,301.96378554288
37850,37.85000000000249,-44424.42055892463,17286.277452019516,297.1785733385307
37900,37.90000000000237,-44403.392045590896,17149.64475064515,294.829640123816
37950,37.950000000002255,-44609.25801608634,17395.74660045967,299.0605219216381
38000,38.00000000000214,-44359.101775430565,17222.30719207269,296.0788229359435
38050,38.05000000000202,-44116.21406968544,17035.080779336356,292.8601034410893
38100,38.100000000001906,-44659.33292523277,17558.30767727331,301.85520510440796
38150,38.15000000000179,-44410.406082609385,17370.971941226755,298.63460616816127
38200,38.20000000000167,-44212.64056147669,17189.826999633162,295.52043682431645
38250,38.250000000001556,-44522.859345991834,17454.451840048765,300.0697582593636
38300,38.30000000000144,-44324.74399221313,17367.903388986007,298.5818528799157
38350,38.35000000000132,-44252.00620649477,17388.83921929975,298.94177306525137
38400,38.40000000000121,-44310.11288383096,17641.160264627117,303.27957271481756
38450,38.45000000000109,-44425.192808463966,17642.73278311603,303.3066068060139
38500,38.50000000000097,-44401.691679136165,17503.27906050177,300.9091757542283
38550,38.55000000000086,-44498.35829616619,17391.185998533514,298.9821179287748
38600,38.60000000000074,-44778.071206442626,17701.921894435123,304.32416166753956
38650,38.650000000000624,-44536.202091622996,17472.308247007295,300.3767382647244
38700,38.70000000000051,-44349.84169046931,17267.36537580694,296.8534447014761
38750,38.75000000000039,-44583.86926652454,17646.457901388356,303.3706475074755
38800,38.800000000000274,-44526.556743081484,17519.19640352256,301.18282016977054
38850,38.85000000000016,-44380.8025301639,17504.277553458447,300.92634143453034
38900,38.90000000000004,-44194.860737669864,17334.349398310133,298.0050064705861
38950,38.949999999999925,-44370.01041611821,17447.200855289175,299.94510231119114
39000,38.99999999999981,-44488.439998463975,17437.78408173242,299.7832130126527
39050,39.04999999999969,-44412.119149752616,17398.40173996549,299.1061679881521
39100,39.099999999999575,-44622.25464872672,17526.103523123475,301.30156452954236
39150,39.14999999999946,-44727.12291381702,17797.92902858594,305.97467683695373
39200,39.19999999999934,-44351.40178127756,17313.09393470814,297.6395912812013
39250,39.249999999999226,-44682.52982899448,17658.006769890697,303.5691909055395
39300,39.29999999999911,-44391.516485903456,17354.43962434712,298.3503893749328
39350,39.34999999999899,-44422.23176532029,17291.424430734947,297.26705808002015
39400,39.399999999998876,-44607.12328408309,17572.664235295382,302.10201714609207
39450,39.44999999999876,-44253.956732172366,17325.868351260822,297.859203797366
39500,39.49999999999864,-44440.537567770014,17716.482973736278,304.5744897549486
39550,39.549999999998526,-44454.50702652156,17619.850436680408,302.9132229159745
39600,39.59999999999841,-44301.46247599131,17422.5901458329,299.5220051148534
39650,39.64999999999829,-44383.72410136563,17513.046996918332,301.07710210024425
39700,39.69999999999818,-44232.72480003844,17388.054252910326,298.9282782458852
39750,39.74999999999806,-44192.410972312435,17359.358398517816,298.43495091773343
39800,39.799999999997944,-44407.26055996185,17530.712129574007,301.38079379644785
39850,39.84999999999783,-44464.90748625195,17886.433147706142,307.49620325741813
39900,39.89999999999771,-44379.46360674259,17670.269743726716,303.78001090883924
39950,39.949999999997594,-44228.19163913703,17396.278926997355,299.0696734605659
40000,39.99999999999748,-44325.48081548382,17672.248892830063,303.8140356263407
40050,40.04999999999736,-44270.18269228671,17910.209425846977,307.904955253723
40100,40.099999999997245,-44056.70867727559,17644.857092459995,303.343127058678
40150,40.14999999999713,-44221.782296091464,17761.50396116555,305.3484720569022
40200,40.19999999999701,-44276.118154115255,17807.59464918045,306.1408442114322
40250,40.249999999996895,-44587.684760974065,17914.90355490205,307.98565479007635
40300,40.29999999999678,-44428.844424769784,17698.605735907582,304.2671516338342
40350,40.34999999999666,-44570.532369795896,17882.040231174404,307.42068204289865
40400,40.399999999996545,-44495.247050756,17726.520696339627,304.74705415414394
40450,40.44999999999643,-44326.013373971866,17496.940720608014,300.8002096212833
40500,40.49999999999631,-44728.43621311917,17778.819169820643,305.64614800358663
40550,40.549999999996196,-44489.008295374166,17578.15503920818,302.19641278898376
40600,40.59999999999608,-44305.42928070914,17420.309002161488,299.4827886309267
40650,40.64999999999596,-44454.44177065748,17496.092628277795,300.78562956670226
40700,40.699999999995846,-44514.90414082376,17701.340287518007,304.3141629205941
40750,40.74999999999573,-44422.78639441458,17672.859895191486,303.8245397276765
40800,40.79999999999561,-44337.050482992556,17539.4644433938,301.5312599764335
40850,40.8499999999955,-44433.02764091807,17660.660303752695,303.61480936848517
40900,40.89999999999538,-44456.563708013186,17828.639137379818,306.5026323984543
40950,40.94999999999526,-43859.23628982177,17198.635709089627,295.67187253489624
41000,40.99999999999515,-44607.148569597404,17860.320775181775,307.047290087141
41050,41.04999999999503,-44461.95932496914,17764.121488558092,305.3934715114319
41100,41.099999999994914,-44448.94434307433,17826.648995657328,306.468418700365
41150,41.1499999999948,-44048.76225902461,17327.004477644976,297.87873561495434
41200,41.19999999999468,-44191.003033362766,17644.283224015042,303.33326134836364
41250,41.249999999994564,-44535.14302750334,17790.607670822854,305.8488110650446
41300,41.29999999999445,-44409.670094160574,17686.78866231046,304.0639973640745
41350,41.34999999999433,-44319.94064171298,17670.581572421823,303.7853717395326
41400,41.399999999994215,-44196.18831703779,17523.542325762883,301.2575334777574
41450,41.4499999999941,-44007.03690308535,17232.030058149554,296.2459744512136
41500,41.49999999999398,-44280.58892484182,17374.13657062758,298.6890111754332
41550,41.549999999993865,-44100.002229365426,17296.7278642754,297.3582325285225
41600,41.59999999999375,-44202.71471966228,17406.906069605135,299.25237092609086
41650,41.64999999999363,-44077.78110074984,17330.104128115767,297.9320235311824
41700,41.699999999993516,-44009.76043979675,17371.40256256957,298.642009233203
41750,41.7499999999934,-44159.941771151905,17395.01422667378,299.0479312526843
41800,41.79999999999328,-44443.12342905164,17824.921373749286,306.43871813497003
41850,41.849999999993166,-44135.39344239136,17505.752473299162,300.9516976499023
41900,41.89999999999305,-44140.162500624465,17514.633812488803,301.1043819809874
41950,41.94999999999293,-44362.158016003035,17586.82000160397,302.34537725920933
42000,41.999999999992816,-44316.657521014946,17733.10152889809,304.86018912126053
42050,42.0499999999927,-43823.34541877691,17363.70811185717,298.5097294007358
42100,42.09999999999258,-44185.00801066808,17655.785832905825,303.531009470209
42150,42.14999999999247,-44325.06943620986,17756.304744261965,305.259089257964
42200,42.19999999999235,-44412.56698272407,17611.879851844824,302.77619589921585
42250,42.249999999992234,-44361.74481764634,17474.786195637625,300.419338138573
42300,42.29999999999212,-44257.90786634003,17537.954240181025,301.5052971838386
42350,42.349999999992,-44198.90203945687,17528.892636934455,301.3495138272166
42400,42.399999999991884,-44323.713369876226,17460.573504859134,300.1749994033781
42450,42.44999999999177,-44442.339478530004,17754.073632657277,305.22073290475373
42500,42.49999999999165,-44399.198656654684,17723.528429117327,304.69561232656486
42550,42.549999999991535,-44273.01278868489,17667.412440460284,303.7308893260884
42600,42.59999999999142,-44356.373073390496,17687.947604798148,304.0839214267322
42650,42.6499999999913,-44633.90823273933,18048.613722674345,310.28434500893457
42700,42.699999999991185,-44371.555479571376,17656.007543515472,303.53482102783624
42750,42.74999999999107,-44350.672988076076,17682.996046156717,303.9987962667927
42800,42.79999999999095,-44129.78289753608,17564.421133060856,301.9603051222778
42850,42.849999999990835,-44205.83934228615,17654.995549232153,303.5174232382787
42900,42.89999999999072,-44079.69713686533,17435.884567601766,299.75055734685355
42950,42.9499999999906,-44531.17965419823,17859.179394062176,307.02766793230177
43000,42.999999999990486,-44280.54528276212,17624.363489616644,302.9908094661565
43050,43.04999999999037,-44224.79704084536,17607.11901694823,302.6943495834664
43100,43.09999999999025,-44284.04278943129,17672.13202494157,303.8120264816612
43150,43.149999999990136,-44414.64703837946,17785.980303185814,305.7692592635358
43200,43.19999999999002,-44335.90070895768,17776.720914560145,305.6100756620113
43250,43.2499999999899,-43931.43017646615,17449.346490818025,299.9819891948558
43300,43.29999999998979,-43996.02362947083,17479.237824911823,300.49586871841643
43350,43.34999999998967,-44243.12029559323,17694.665302417856,304.1994093216989
43400,43.399999999989554,-44039.32320119259,17590.15221012901,302.4026632178714
43450,43.44999999998944,-44133.78638864826,17717.047951130622,304.5842026139772
43500,43.49999999998932,-44359.14919578336,17965.80284727605,308.8606944933109
43550,43.549999999989204,-44264.651687270656,17679.326838473757,303.9357167571914
43600,43.59999999998909,-44418.81890755301,17770.92497263671,305.51043421192236
43650,43.64999999998897,-44243.610708486405,17600.075764223595,302.57326487901344
43700,43.699999999988854,-44462.16420318956,17889.297964306494,307.545454006316
43750,43.74999999998874,-44345.71502032667,17738.18115948217,304.9475160413713
43800,43.79999999998862,-44131.19968636064,17646.84857292799,303.3773637719295
43850,43.849999999988505,-44434.04602205742,17923.303884625162,308.1300698042179
43900,43.89999999998839,-44540.388349286026,17941.693264923175,308.44621246805696
43950,43.94999999998827,-44300.56674386962,17756.13089643673,305.2561005376438
44000,43.999999999988155,-44278.75377343433,17708.421361571767,304.4358978337841
44050,44.04999999998804,-44090.42134206754,17662.424671458448,303.6451416525235
44100,44.09999999998792,-44352.450841114565,17804.524375556284,306.0880613298707
44150,44.149999999987806,-44144.31549871411,17528.47964155329,301.34241378045925
44200,44.19999999998769,-44179.90756070509,17557.908767263736,301.84834720756663
44250,44.24999999998757,-44194.98680828574,17482.732678872424,300.5559508105222
44300,44.299999999987456,-44350.06406623895,17654.852526590592,303.51496445184
44350,44.34999999998734,-44184.12102249425,17643.44300282343,303.3188166111607
44400,44.39999999998722,-44158.0120371409,17550.105299701438,301.7141932022469
44450,44.44999999998711,-44319.08842899763,17673.53901554036,303.83621488544037
44500,44.49999999998699,-44231.21351178779,17564.79806071121,301.9667851074392
44550,44.54999999998687,-44116.6601515385,17472.587965453236,300.3815470692187
44600,44.59999999998676,-44159.260559003014,17628.460593918335,303.06124519846355
44650,44.64999999998664,-44334.76688428509,17613.419731416838,302.80266887557497
44700,44.699999999986524,-44383.78905889655,17723.212521904097,304.6901813796652
44750,44.74999999998641,-44299.56304883055,17576.778806999653,302.1727531708012
44800,44.79999999998629,-44353.13738053065,17633.49827750314,303.1478509830125
44850,44.849999999986174,-44460.32639610787,17721.043333980204,304.6528895929103
44900,44.89999999998606,-44242.960604844775,17648.7422309868,303.4099187625497
44950,44.94999999998594,-44272.38373380306,17633.215381458438,303.1429875505471
45000,44.999999999985825,-44456.12807061907,17841.16436754964,306.7179610047975
45050,45.04999999998571,-43960.24098246405,17300.660220216672,297.4258359747665
45100,45.09999999998559,-44123.2012028989,17514.339455299956,301.09932151324494
45150,45.149999999985475,-44369.17635264591,17547.139444459182,301.6632054385674
45200,45.19999999998536,-44573.16995039733,17839.58467881545,306.6908036456929
45250,45.24999999998524,-44336.64319990753,17519.931894311107,301.19546442495215
45300,45.299999999985125,-44316.37637584153,17461.26950122529,300.1869646866913
45350,45.34999999998501,-44067.93967809655,17199.560691861025,295.68777445832245
45400,45.39999999998489,-44496.58464456176,17467.58618703008,300.2955585514435
45450,45.449999999984776,-44468.137626301665,17452.936987790803,300.04371554229573
45500,45.49999999998466,-44685.953130422145,17568.625064704996,302.0325773863258
45550,45.54999999998454,-44302.93978163004,17271.15979685005,296.9186768276738
45600,45.599999999984426,-44490.3433612543,17543.33933574042,301.59787553218894
45650,45.64999999998431,-44464.02718925836,17348.01384470412,298.23992001377655
45700,45.69999999998419,-44504.831479347595,17452.023308442607,300.0280079426729
45750,45.74999999998408,-44445.09937871363,17450.717847769396,300.0055649996222
45800,45.79999999998396,-44363.4466028045,17417.51000200587,299.4346693712811
45850,45.849999999983844,-44482.9801055949,17715.391507465476,304.55572571566347
45900,45.89999999998373,-44369.38187793113,17340.779885077423,298.11555675468753
45950,45.94999999998361,-44459.40554950063,17544.61795709853,301.61985706477145
46000,45.999999999983494,-44456.755551508395,17668.58235401742,303.75100199886043
46050,46.04999999998338,-44068.195184862925,17327.148210122945,297.8812066046086
46100,46.09999999998326,-44132.16596820322,17317.420251994336,297.7139675488789
46150,46.149999999983145,-44097.51294957246,17415.234532312435,299.39555043205036
46200,46.19999999998303,-44226.347230222585,17524.799821948538,301.2791518350624
46250,46.24999999998291,-44162.78706886063,17306.679393410053,297.52931512504927
46300,46.299999999982795,-44216.44260852866,17419.024175734303,299.46070042334827
46350,46.34999999998268,-44499.40735894826,17773.245452848478,305.5503269534746
46400,46.39999999998256,-44352.81304509858,17688.045411065417,304.0856028718584
46450,46.449999999982445,-44083.08572023727,17352.770075382356,298.3216871756973
46500,46.49999999998233,-44280.32157485857,17516.756825469754,301.1408799471116
46550,46.54999999998221,-44458.205600286004,17638.693253045938,303.23716086622034
46600,46.599999999982096,-44485.82399469845,17757.61683350667,305.2816461566899
46650,46.64999999998198,-44243.972130097296,17494.683290123074,300.7614008047068
46700,46.69999999998186,-44352.40008101429,17507.35588252316,300.9792628019131
46750,46.749999999981746,-44402.15931387795,17501.362893577592,300.876233800451
46800,46.79999999998163,-44553.123913319316,17625.052524652394,303.00265507314003
46850,46.84999999998151,-44327.97703677486,17311.095756608414,297.60523942501936
46900,46.8999999999814,-44495.97268004749,17523.094848529952,301.2498406331844
46950,46.94999999998128,-44398.681971462356,17536.981810162568,301.4885795668526
47000,46.99999999998116,-44438.254336656275,17588.205478004078,302.3691957997321
47050,47.04999999998105,-44285.8108113883,17497.034715661026,300.8018255455812
47100,47.09999999998093,-44264.45564539027,17511.25037163619,301.04621525721785
47150,47.149999999980814,-44440.96203494407,17757.180997219275,305.27415343846553
47200,47.1999999999807,-44270.600932581845,17529.03568714722,301.35197308764805
47250,47.24999999998058,-44460.52172540227,17769.646414120143,305.48845375968574
47300,47.299999999980464,-44372.15698871389,17778.23714793231,305.6361421226266
47350,47.34999999998035,-44303.77892740772,17538.300567994822,301.51125110919344
47400,47.39999999998023,-44310.7715543447,17443.331644054164,299.87858442277025
47450,47.449999999980115,-44274.87809329197,17470.671586328128,300.34860146737026
47500,47.49999999998,-44113.958851729156,17493.823650912153,300.74662224090116
47550,47.54999999997988,-44283.67758072131,17704.59142686051,304.370055171208
47600,47.599999999979765,-44039.201062885535,17506.73569966622,300.96860087327366
47650,47.64999999997965,-44199.73630302033,17664.948133071674,303.68852396685776
47700,47.69999999997953,-44408.09473252908,17955.10561514119,308.6767920774593
47750,47.749999999979416,-44281.44831335473,17823.535832128957,306.41489847320804
47800,47.7999999999793,-44290.34509890993,17778.6563610027,305.6433490613403
47850,47.84999999997918,-44087.91226696144,17602.251717077197,302.6106729656579
47900,47.899999999979066,-44185.06987136749,17576.055959847392,302.16032627981514
47950,47.94999999997895,-44422.20428536819,17776.960176561843,305.6141889559531
48000,47.99999999997883,-44198.41633601388,17670.96025545336,303.79188190248533
48050,48.049999999978716,-43965.334396965176,17406.49604291592,299.2453219158647
48100,48.0999999999786,-44331.99899145044,17679.017400768298,303.9303970314089
48150,48.14999999997848,-44166.56865124979,17520.79187485994,301.21024885689883
48200,48.19999999997837,-44052.817308032914,17600.403837918686,302.5789049870661
48250,48.24999999997825,-44091.47551645006,17613.9031682469,302.8109799227542
48300,48.299999999978134,-44083.17091391625,17544.214803693347,301.61292621721793
48350,48.34999999997802,-44291.72432622835,17707.82764198782,304.42569085085154
48400,48.3999999999779,-44266.79721773405,17729.468502436706,304.7977316243419
48450,48.449999999977784,-44224.302580550175,17566.764969806743,302.0005993997598
48500,48.49999999997767,-44364.22525659297,17676.79663875036,303.8922186040379
48550,48.54999999997755,-44248.728178968646,17532.31583539095,301.40836404736257
48600,48.599999999977435,-44237.401630898195,17488.786529389406,300.6600261190919
48650,48.64999999997732,-44416.36383455203,17450.509203040183,300.0019780652383
48700,48.6999999999772,-44264.13366803856,17433.56671785743,299.7107098272157
48750,48.749999999977085,-44448.57283213926,17458.542636184848,300.14008554428165
48800,48.79999999997697,-44384.871509898105,17301.735614369933,297.4443237088162
48850,48.84999999997685,-44333.805674228,17189.749722801116,295.5191083127984
48900,48.899999999976735,-44618.28378140752,17430.928721446988,299.66535847774765
48950,48.94999999997662,-44373.32374528464,17321.765083145165,297.78866209930396
49000,48.9999999999765,-44264.84025649183,17317.950040871478,297.72307546139024
49050,49.049999999976386,-44283.48660165749,17388.096312734455,298.9290013210855
49100,49.09999999997627,-43964.15034151973,17018.4336215048,292.57391234944123
49150,49.14999999997615,-44396.101902202325,17551.348604385585,301.735567585094
49200,49.199999999976036,-44523.40810272857,17645.105476997156,303.34739718349795
49250,49.24999999997592,-44240.18665058189,17397.26554008593,299.0866349070609
49300,49.2999999999758,-44242.72345592312,17234.892631520037,296.2951866354261
49350,49.34999999997569,-44260.94075746761,17191.242211432764,295.54476656359924
49400,49.39999999997557,-44281.05700783683,17134.367365097856,294.5669975939891
49450,49.449999999975454,-44574.183098050475,17443.58779400671,299.8829880474182
49500,49.49999999997534,-44365.54560325188,17263.9563502339,296.7948381357142
49550,49.54999999997522,-44326.79712311238,17043.28646005094,293.0011721295214
49600,49.599999999975104,-44510.77081718048,17243.071924377527,296.4358016746706
49650,49.64999999997499,-44473.41552566817,17201.196392677728,295.7158947541158
49700,49.69999999997487,-44615.99857557104,17288.28719303446,297.2131239795961
49750,49.749999999974754,-44690.8480203877,17279.331095585225,297.0591544352548
49800,49.79999999997464,-44411.34613558866,16988.041494904282,292.0514234070455
49850,49.84999999997452,-44509.40036650565,16985.502436394218,292.00777295727465
49900,49.899999999974405,-44561.16593791464,17084.354435391077,293.7071958732314
49950,49.94999999997429,-44624.3660919572,17257.68884925317,296.6870898362309
50000,49.99999999997417,-44505.055878586834,17108.641648523233,294.1247316537959
50050,50.049999999974055,-44553.41939142759,17194.80911087002,295.60608723191245
50100,50.09999999997394,-44610.64207773536,17172.442951926296,295.2215774249625
50150,50.14999999997382,-44754.98194831019,17479.363863545223,300.4980355227711
50200,50.199999999973706,-44521.2915104368,17272.158065468342,296.93583865124253
50250,50.24999999997359,-44661.12320461539,17433.35140635965,299.70700828048814
50300,50.29999999997347,-44468.25044049809,17220.325515386077,296.04475476527
50350,50.349999999973356,-44574.00151536804,17194.688094113004,295.60400676159145
50400,50.39999999997324,-44678.09138690553,17292.201420837846,297.2804157743484
50450,50.44999999997312,-44573.09783996444,17322.467434505903,297.80073663507056
50500,50.49999999997301,-44460.731656026794,17090.6124358389,293.81478084345986
50550,50.54999999997289,-44448.219267540764,17031.20967979183,292.7935530896277
50600,50.59999999997277,-44871.85672910021,17510.729216227905,301.0372557677528
50650,50.64999999997266,-44620.89728196293,17303.290796785055,297.4710597653611
50700,50.69999999997254,-44338.35710294421,17093.832455781732,293.8701381021518
50750,50.749999999972424,-44640.07158957545,17231.194898344827,296.2316167272926
50800,50.79999999997231,-44376.644128323576,16999.05017899575,292.2406801768571
50850,50.84999999997219,-44553.1263272562,17386.926355379583,298.90888789536075
50900,50.899999999972074,-44423.72153869772,17379.783432136497,298.786089696342
50950,50.94999999997196,-44352.48920741398,17249.880634998877,296.5528542277344
51000,50.99999999997184,-44267.73448908815,17197.448315431757,295.65145935142067
51050,51.049999999971725,-44282.18015391838,17219.97377832846,296.03870784641987
51100,51.09999999997161,-44338.47646149276,17370.323541457845,298.6234591459749
51150,51.14999999997149,-44251.29179656587,17227.00526838773,296.15959033196697
51200,51.199999999971375,-44241.01355463549,17265.797492793143,296.82649030146166
51250,51.24999999997126,-44258.82282150288,17433.645639661263,299.7120666184123
51300,51.29999999997114,-44297.71703979588,17482.72987644118,300.5559026322767
51350,51.349999999971025,-44323.245775408155,17589.88980498921,302.39815205661654
51400,51.39999999997091,-44281.16332264258,17665.58651996332,303.69949885177584
51450,51.44999999997079,-44230.790421448444,17573.23065138726,302.11175473861704
51500,51.499999999970676,-44261.89513398985,17602.781585192704,302.6197822404026
51550,51.54999999997056,-44452.36290954784,17843.577825860575,306.75945218759534
51600,51.59999999997044,-44353.33995197492,17714.154664430414,304.53446241883023
51650,51.649999999970326,-44445.435519384184,17752.769761294014,305.19831728446604
51700,51.69999999997021,-44192.68598725162,17695.73017843954,304.21771623235594
51750,51.74999999997009,-44283.77105460384,17770.75739163681,305.5075532282862
51800,51.79999999996998,-44414.470550213315,17877.00077816157,307.33404583907065
51850,51.84999999996986,-44247.24949442488,17743.22822907375,305.0342831862889
51900,51.899999999969744,-44255.16177849874,17676.210252538564,303.8821376934237
51950,51.94999999996963,-44390.314950123975,17696.56332887852,304.2320394120874
52000,51.99999999996951,-44246.35694868497,17623.579099781407,302.97732455867293
52050,52.049999999969394,-44296.716840917834,17663.737714427563,303.6677149472873
52100,52.09999999996928,-44171.85645332272,17509.312233695877,301.0128955867663
52150,52.14999999996916,-44270.50636048281,17428.21586159796,299.6187201068295
52200,52.199999999969044,-44546.30526132197,17671.368456411685,303.79889952549684
52250,52.24999999996893,-44185.12726807493,17463.909880586445,300.232357002868
52300,52.29999999996881,-44256.35545835702,17417.255862797272,299.43030031451616
52350,52.349999999968695,-44465.46021409944,17614.50801902167,302.8213782685419
52400,52.39999999996858,-44319.264856094436,17479.67220407891,300.50333638642775
52450,52.44999999996846,-44317.19790157654,17498.121531488854,300.82050963636317
52500,52.499999999968345,-44390.47563074052,17497.455058840926,300.80905191267277
52550,52.54999999996823,-44282.02789108976,17376.468144392802,298.72909463279444
52600,52.59999999996811,-44482.43180681312,17598.803109591365,302.5513859239285
52650,52.649999999967996,-44461.29941076635,17498.55950828981,300.8280391534165
52700,52.69999999996788,-44243.932823061215,17434.11535515954,299.7201417740981
52750,52.74999999996776,-44258.95336920119,17502.965708273485,300.90378873157914
52800,52.799999999967646,-44233.555339160346,17402.069749812916,299.1692269050574
52850,52.84999999996753,-44441.84165862581,17526.695820709283,301.3117470660677
52900,52.89999999996741,-44391.34338546901,17278.37576395154,297.04273076666846
52950,52.9499999999673,-44375.594597902906,17316.621270891217,297.70023179431826
53000,52.99999999996718,-44584.74212881295,17526.277946277572,301.30456314067976
53050,53.04999999996706,-44356.216959346406,17372.254951231866,298.6566631485584
53100,53.09999999996695,-44177.68440161197,17283.89934281147,297.13768986297316
53150,53.14999999996683,-44294.55256566452,17468.492745151758,300.31114372586853
53200,53.199999999966714,-44704.085686241044,17851.576072800002,306.89695475986775
53250,53.2499999999666,-44254.456838544764,17422.792544812237,299.5254846748739
53300,53.29999999996648,-43994.4305430238,17137.170072430134,294.61518058589144
53350,53.349999999966364,-44452.91573560499,17601.343406826563,302.5950576693524
53400,53.39999999996625,-44281.26786825523,17292.271081159513,297.28161334595217
53450,53.44999999996613,-44466.702962823285,17482.839810628233,300.5577925756124
53500,53.499999999966015,-44586.79384112251,17490.08166946603,300.6822916346903
53550,53.5499999999659,-44467.373002291424,17437.99044989345,299.7867608092125
53600,53.59999999996578,-44513.23769879065,17382.616397189267,298.83479286653215
53650,53.649999999965665,-44296.64625561901,17353.524985344855,298.33466527733185
53700,53.69999999996555,-44517.4184156502,17446.784944818064,299.9379521494062
53750,53.74999999996543,-44409.008306528674,17555.254746261464,301.80272036990567
53800,53.799999999965316,-44352.174865403045,17438.58679293213,299.79701289350004
53850,53.8499999999652,-44482.478366694486,17468.078678178466,300.30402525674
53900,53.89999999996508,-44447.49569470257,17412.604183545915,299.3503305577317
53950,53.949999999964966,-44258.64251027481,17208.462195883185,295.8408054549159
54000,53.99999999996485,-44752.81412440639,17569.767267794607,302.05221367213545
54050,54.04999999996473,-44884.6965718014,17728.18384479021,304.7756463183716
54100,54.099999999964616,-44473.62751061446,17396.542123504023,299.0741982266745
54150,54.1499999999645,-44300.6209236556,17407.3921116228,299.2607267605841
54200,54.19999999996438,-44089.10744763363,17073.21762549463,293.51573641726964
54250,54.24999999996427,-44394.513327888526,17511.749647138706,301.0547985963406
54300,54.29999999996415,-44746.81099002465,17998.089869893607,309.4157597087957
54350,54.349999999964034,-44326.84394397038,17898.048951962362,307.6958973874368
54400,54.39999999996392,-44180.92589505136,17841.55964489498,306.7247564503691
54450,54.4499999999638,-44127.64800966269,17734.914884262904,304.8913635809884
54500,54.499999999963684,-44071.310645149155,17660.81971567823,303.61754991275416
54550,54.54999999996357,-44324.84080517377,18052.783915791068,310.3560372540934
54600,54.59999999996345,-44044.86276416105,17784.423134260087,305.74248905571756
54650,54.649999999963335,-44057.800191940296,17695.655762518283,304.21643690443966
54700,54.69999999996322,-43940.550910364924,17567.859798672638,302.01942124739696
54750,54.7499999999631,-44127.67356899401,17674.649878717017,303.85531238835443
54800,54.799999999962985,-44197.69573556243,17817.189675115693,306.3057979515591
54850,54.84999999996287,-44191.442918315784,17774.17871863971,305.5663712751716
54900,54.89999999996275,-44200.488779764404,17581.09964970384,302.2470353217162
54950,54.949999999962635,-44394.908632361316,17616.014873333777,302.84728348821363
55000,54.99999999996252,-44473.08164308185,17665.7422135443,303.70217547179436
55050,55.0499999999624,-44464.4978565693,17547.86249227241,301.67563577923426
55100,55.099999999962286,-44229.15123666097,17340.96031874845,298.11865869616025
55150,55.14999999996217,-44221.079445947755,17448.22380885242,299.9626885081824
55200,55.19999999996205,-44302.12840171368,17514.616339561187,301.10408159360117
55250,55.249999999961936,-44126.842533523115,17210.66223913083,295.87862769370804
55300,55.29999999996182,-44493.6901074468,17805.507184034635,306.10495736907126
55350,55.3499999999617,-43986.18085196974,17242.27993687074,296.422186151142
55400,55.39999999996159,-44534.13032988367,17751.225607966055,305.1717708354522
55450,55.44999999996147,-44340.73341121579,17487.36153192041,300.6355281486051
55500,55.499999999961354,-44188.14117156917,17490.710670905573,300.69310516877533
55550,55.54999999996124,-44409.27794296409,17719.55202411232,304.6272516069314
55600,55.59999999996112,-44428.4729805861,17693.733505308843,304.1833902489827
55650,55.649999999961004,-44624.05962983483,17808.28044334438,306.1526341026801
55700,55.69999999996089,-44327.77603349634,17458.743864319415,300.1435449756203
55750,55.74999999996077,-44341.84388195338,17360.685383653345,298.45776390048877
55800,55.799999999960654,-44506.48635542449,17471.45660720694,300.36209722349554
55850,55.84999999996054,-44435.57086629568,17343.596367482947,298.1639765619844
55900,55.89999999996042,-44378.244694246314,17320.43840141057,297.76585433249267
55950,55.949999999960305,-44674.804560183824,17661.93864288497,303.63678604915725
56000,55.99999999996019,-44153.382543957494,17211.022503559554,295.88482121161553
56050,56.04999999996007,-44267.5820017558,17276.033006738446,297.0024550480704
56100,56.099999999959955,-44576.15754724795,17684.60929522811,304.02653058141345
56150,56.14999999995984,-44299.48286470273,17461.001739147174,300.1823614311558
56200,56.19999999995972,-44461.69780508638,17611.87719282157,302.77615018638147
56250,56.249999999959606,-44351.0046697407,17432.929187818943,299.6997496729648
56300,56.29999999995949,-44359.268205898356,17511.498535834155,301.05048159405703
56350,56.34999999995937,-44383.651422157454,17460.801328610763,300.1789160556284
56400,56.399999999959256,-44326.548479750316,17434.304127362848,299.72338706818874
56450,56.44999999995914,-44217.65342537504,17305.255385347482,297.5048341640308
