# call_index  Electronic(H)         Repulsive(H)          Total(H)
   16763        -86.4022230080          0.7090918170        -85.6931311910
   16764        -86.4104363293          0.7226781397        -85.6877581896
   16765        -86.4196803517          0.7282907715        -85.6913895802
   16766        -86.4300234947          0.7293233990        -85.7007000956
   16767        -86.4439814481          0.7398719002        -85.7041095479
   16768        -86.4613790635          0.7631318578        -85.6982472057
   16769        -86.4791292813          0.7884717301        -85.6906575511
   16770        -86.4938889146          0.8030045911        -85.6908843235
   16771        -86.5048640077          0.8046822988        -85.7001817089
   16772        -86.5144133494          0.8043493870        -85.7100639624
   16773        -86.5254446533          0.8142919512        -85.7111527021
   16774        -86.5382001706          0.8341829341        -85.7040172365
   16775        -86.5499039623          0.8510207864        -85.6988831759
   16776        -86.5582158096          0.8549477889        -85.7032680207
   16777        -86.5653724857          0.8559823636        -85.7093901221
   16778        -86.5743700849          0.8678991326        -85.7064709523
   16779        -86.5844160909          0.8896587005        -85.6947573903
   16780        -86.5917754070          0.9075171729        -85.6842582342
   16781        -86.5930185809          0.9094476745        -85.6835709064
   16782        -86.5878731684          0.8967780551        -85.6910951133
   16783        -86.5790527364          0.8818175213        -85.6972352150
   16784        -86.5692659230          0.8738918683        -85.6953740547
   16785        -86.5584200104          0.8680831029        -85.6903369075
   16786        -86.5441474933          0.8506862937        -85.6934611995
   16787        -86.5269667763          0.8205349432        -85.7064318332
   16788        -86.5118086684          0.7955824654        -85.7162262030
   16789        -86.5019452335          0.7882247042        -85.7137205293
   16790        -86.4962178095          0.7930296819        -85.7031881276
   16791        -86.4908086222          0.7942102502        -85.6965983720
   16792        -86.4829203010          0.7822413728        -85.7006789282
   16793        -86.4731477150          0.7631446987        -85.7100030163
   16794        -86.4643460048          0.7516093192        -85.7127366856
   16795        -86.4581899913          0.7542000447        -85.7039899466
   16796        -86.4532670925          0.7611502891        -85.6921168034
   16797        -86.4468816907          0.7568734785        -85.6900082122
   16798        -86.4408160942          0.7440899534        -85.6967261408
   16799        -86.4402909817          0.7410001748        -85.6992908070
   16800        -86.4473126466          0.7552253546        -85.6920872920
   16801        -86.4595602386          0.7774681203        -85.6820921183
   16802        -86.4727595004          0.7922061550        -85.6805533454
   16803        -86.4843512770          0.7938563658        -85.6904949111
   16804        -86.4951135467          0.7920056013        -85.7031079454
   16805        -86.5071769227          0.8003262605        -85.7068506622
   16806        -86.5207306210          0.8201581809        -85.7005724401
   16807        -86.5331118622          0.8379358085        -85.6951760537
   16808        -86.5422564794          0.8417786791        -85.7004778003
   16809        -86.5511520576          0.8409968619        -85.7101551957
   16810        -86.5640086560          0.8520020946        -85.7120065614
   16811        -86.5811956233          0.8775559448        -85.7036396785
   16812        -86.5991645561          0.9046601359        -85.6945044202
   16813        -86.6132034507          0.9176227576        -85.6955806931
   16814        -86.6212304420          0.9137832549        -85.7074471871
   16815        -86.6249026725          0.9062028414        -85.7186998311
   16816        -86.6266842505          0.9088438966        -85.7178403539
   16817        -86.6266831426          0.9206031356        -85.7060800070
   16818        -86.6224687071          0.9261081554        -85.6963605516
   16819        -86.6135313696          0.9162762282        -85.6972551414
   16820        -86.6042415077          0.9034155718        -85.7008259359
   16821        -86.5984126865          0.9015362690        -85.6968764175
   16822        -86.5953274638          0.9094581626        -85.6858693012
   16823        -86.5908458798          0.9128742898        -85.6779715900
   16824        -86.5808187696          0.8987829294        -85.6820358402
   16825        -86.5646843292          0.8692424724        -85.6954418568
   16826        -86.5456248778          0.8396631683        -85.7059617095
   16827        -86.5268773805          0.8217389624        -85.7051384181
   16828        -86.5089648593          0.8110600606        -85.6979047987
   16829        -86.4905241534          0.7934872563        -85.6970368971
   16830        -86.4732639320          0.7673281997        -85.7059357324
   16831        -86.4625507905          0.7487751718        -85.7137756188
   16832        -86.4614804140          0.7499552390        -85.7115251750
   16833        -86.4681567108          0.7664903103        -85.7016664005
   16834        -86.4772069705          0.7823297578        -85.6948772128
   16835        -86.4835782589          0.7851905475        -85.6983877114
   16836        -86.4862515865          0.7788746197        -85.7073769669
   16837        -86.4878036552          0.7782187327        -85.7095849225
   16838        -86.4904236190          0.7904779180        -85.6999457010
   16839        -86.4933882753          0.8057035412        -85.6876847341
   16840        -86.4947735062          0.8080319376        -85.6867415686
   16841        -86.4966216261          0.7999914222        -85.6966302038
   16842        -86.5034514974          0.7991580652        -85.7042934322
   16843        -86.5162026215          0.8142206740        -85.7019819475
   16844        -86.5309827863          0.8363491322        -85.6946336541
   16845        -86.5413561017          0.8475677849        -85.6937883168
   16846        -86.5430435861          0.8385648820        -85.7044787041
   16847        -86.5372177752          0.8194346415        -85.7177831337
   16848        -86.5279919454          0.8071272602        -85.7208646852
   16849        -86.5179521488          0.8060698530        -85.7118822958
   16850        -86.5069042607          0.8046359298        -85.7022683309
   16851        -86.4948185965          0.7917197730        -85.7030988235
   16852        -86.4859281832          0.7765626100        -85.7093655732
   16853        -86.4849173351          0.7758124796        -85.7091048555
   16854        -86.4916954099          0.7921818490        -85.6995135609
   16855        -86.5013743186          0.8116299541        -85.6897443645
   16856        -86.5079150041          0.8174997740        -85.6904152301
   16857        -86.5088975490          0.8078005756        -85.7010969735
   16858        -86.5065603430          0.7965182117        -85.7100421313
   16859        -86.5042010835          0.7968788385        -85.7073222450
   16860        -86.5028169347          0.8067959481        -85.6960209866
   16861        -86.5006849221          0.8112288785        -85.6894560436
   16862        -86.4979385564          0.8037850555        -85.6941535009
   16863        -86.4988312025          0.7983474575        -85.7004837450
   16864        -86.5062941292          0.8080460970        -85.6982480322
   16865        -86.5182848590          0.8295271826        -85.6887576764
   16866        -86.5289869061          0.8461856283        -85.6828012778
   16867        -86.5329382342          0.8445082403        -85.6884299939
   16868        -86.5287925571          0.8268380362        -85.7019545209
   16869        -86.5191033933          0.8078809987        -85.7112223946
   16870        -86.5068110891          0.7977791957        -85.7090318934
   16871        -86.4927296896          0.7915625396        -85.7011671501
   16872        -86.4762960012          0.7764511178        -85.6998448835
   16873        -86.4600550901          0.7530483458        -85.7070067443
   16874        -86.4495179245          0.7377755918        -85.7117423327
   16875        -86.4473902413          0.7409230663        -85.7064671750
   16876        -86.4512772297          0.7558775785        -85.6953996512
   16877        -86.4558283211          0.7663756536        -85.6894526675
   16878        -86.4569115384          0.7627518648        -85.6941596736
   16879        -86.4541823177          0.7501222050        -85.7040601127
   16880        -86.4501127590          0.7418208121        -85.7082919469
   16881        -86.4464824717          0.7433548434        -85.7031276284
   16882        -86.4423187288          0.7455059246        -85.6968128042
   16883        -86.4360461053          0.7359731896        -85.7000729157
   16884        -86.4301968513          0.7199136496        -85.7102832017
   16885        -86.4296532569          0.7140717639        -85.7155814930
   16886        -86.4361446058          0.7254398274        -85.7107047784
   16887        -86.4469820549          0.7453520773        -85.7016299776
   16888        -86.4574986993          0.7594193522        -85.6980793471
   16889        -86.4643783824          0.7611373874        -85.7032409950
   16890        -86.4675479328          0.7572890715        -85.7102588613
   16891        -86.4689750756          0.7593475622        -85.7096275134
   16892        -86.4696148545          0.7688542376        -85.7007606169
   16893        -86.4683862422          0.7746264590        -85.6937597832
   16894        -86.4653504165          0.7682999355        -85.6970504810
   16895        -86.4647420952          0.7598199993        -85.7049220958
   16896        -86.4712176209          0.7644627529        -85.7067548680
   16897        -86.4853968893          0.7854690782        -85.6999278112
   16898        -86.5037325873          0.8121687484        -85.6915638389
   16899        -86.5213097862          0.8312509953        -85.6900587909
   16900        -86.5347839417          0.8382920446        -85.6964918971
   16901        -86.5437114499          0.8404773244        -85.7032341255
   16902        -86.5490717224          0.8467297292        -85.7023419932
   16903        -86.5505983652          0.8550958103        -85.6955025550
   16904        -86.5471325592          0.8548751708        -85.6922573884
   16905        -86.5400134202          0.8426225053        -85.6973909149
   16906        -86.5342357475          0.8303047780        -85.7039309695
   16907        -86.5341116354          0.8301771805        -85.7039344549
   16908        -86.5398348130          0.8421231685        -85.6977116445
   16909        -86.5478622777          0.8550455389        -85.6928167388
   16910        -86.5536637671          0.8579551590        -85.6957086081
   16911        -86.5544609004          0.8493485446        -85.7051123557
   16912        -86.5503316956          0.8380660025        -85.7122656931
   16913        -86.5423939144          0.8319098590        -85.7104840555
   16914        -86.5307694326          0.8277062379        -85.7030631947
   16915        -86.5153156653          0.8157166767        -85.6995989886
   16916        -86.4990668098          0.7963360859        -85.7027307239
   16917        -86.4879082904          0.7829729693        -85.7049353211
   16918        -86.4854394651          0.7844798083        -85.7009596567
   16919        -86.4906090438          0.7969551921        -85.6936538516
   16920        -86.4990792900          0.8085472882        -85.6905320018
   16921        -86.5063458479          0.8108581972        -85.6954876507
   16922        -86.5098570670          0.8051747775        -85.7046822895
   16923        -86.5094513259          0.7999016775        -85.7095496484
   16924        -86.5053836892          0.7992239704        -85.7061597188
   16925        -86.4970408942          0.7971023210        -85.6999385731
   16926        -86.4846687674          0.7859254407        -85.6987433267
   16927        -86.4723668699          0.7708386092        -85.7015282607
   16928        -86.4660201395          0.7651209903        -85.7008991492
   16929        -86.4685980065          0.7746591208        -85.6939388857
   16930        -86.4788030397          0.7936132032        -85.6851898365
   16931        -86.4927034627          0.8111391666        -85.6815642962
   16932        -86.5063932398          0.8211001929        -85.6852930470
   16933        -86.5177630576          0.8260944350        -85.6916686226
   16934        -86.5266237747          0.8331633780        -85.6934603968
   16935        -86.5325823878          0.8427439997        -85.6898383880
   16936        -86.5346841915          0.8469531137        -85.6877310778
   16937        -86.5338440924          0.8411574239        -85.6926866685
   16938        -86.5347339261          0.8347435064        -85.6999904197
   16939        -86.5423587436          0.8403663537        -85.7019923899
   16940        -86.5577677446          0.8600123157        -85.6977554289
   16941        -86.5777595931          0.8845703093        -85.6931892839
   16942        -86.5973908972          0.9033229261        -85.6940679711
   16943        -86.6124768573          0.9122780784        -85.7001987789
   16944        -86.6208378665          0.9153210327        -85.7055168338
   16945        -86.6219985603          0.9179211620        -85.7040773984
   16946        -86.6155599045          0.9182626421        -85.6972972625
   16947        -86.6012482157          0.9081358505        -85.6931123652
   16948        -86.5818496673          0.8863173727        -85.6955322946
   16949        -86.5636648658          0.8646098344        -85.6990550314
   16950        -86.5519943982          0.8539378645        -85.6980565337
   16951        -86.5480729042          0.8546759377        -85.6933969665
   16952        -86.5493195924          0.8584768566        -85.6908427358
   16953        -86.5518720042          0.8577307766        -85.6941412276
   16954        -86.5524856369          0.8513049520        -85.7011806849
   16955        -86.5493486373          0.8434575522        -85.7058910852
   16956        -86.5414428190          0.8366215402        -85.7048212787
   16957        -86.5277717026          0.8256384401        -85.7021332625
   16958        -86.5088352917          0.8044516313        -85.7043836604
   16959        -86.4891746785          0.7785001135        -85.7106745650
   16960        -86.4753786241          0.7613723644        -85.7140062597
   16961        -86.4716170808          0.7609703878        -85.7106466930
   16962        -86.4776518404          0.7739483264        -85.7037035140
   16963        -86.4895890713          0.7901858326        -85.6994032387
   16964        -86.5025274945          0.8019570088        -85.7005704857
   16965        -86.5122848254          0.8078914845        -85.7043933409
   16966        -86.5162113903          0.8107637137        -85.7054476766
   16967        -86.5129231861          0.8110516879        -85.7018714982
   16968        -86.5019355127          0.8037774451        -85.6981580677
   16969        -86.4850738450          0.7854761557        -85.6995976893
   16970        -86.4682136082          0.7647837016        -85.7034299066
   16971        -86.4582383787          0.7546804676        -85.7035579111
   16972        -86.4588749806          0.7601628024        -85.6987121781
   16973        -86.4696040884          0.7760324491        -85.6935716394
   16974        -86.4866829533          0.7929183378        -85.6937646155
   16975        -86.5053044287          0.8052455773        -85.7000588514
   16976        -86.5210306656          0.8132234706        -85.7078071949
   16977        -86.5305201186          0.8193248361        -85.7111952825
   16978        -86.5313229022          0.8219097007        -85.7094132016
   16979        -86.5225219396          0.8153980430        -85.7071238966
   16980        -86.5067818596          0.7989807911        -85.7078010685
   16981        -86.4906184203          0.7822107281        -85.7084076922
   16982        -86.4804126548          0.7748779155        -85.7055347393
   16983        -86.4792681943          0.7796381684        -85.6996300259
   16984        -86.4865196188          0.7922496558        -85.6942699630
   16985        -86.4988369466          0.8062669325        -85.6925700141
   16986        -86.5117838304          0.8173754341        -85.6944083963
   16987        -86.5209358196          0.8240640040        -85.6968718157
   16988        -86.5227945704          0.8255298574        -85.6972647130
   16989        -86.5149815828          0.8181898885        -85.6967916944
   16990        -86.4974540550          0.7984141140        -85.6990399410
   16991        -86.4746727677          0.7711799277        -85.7034928400
   16992        -86.4539516415          0.7483073568        -85.7056442847
   16993        -86.4411024040          0.7373383872        -85.7037640168
   16994        -86.4386475138          0.7388071383        -85.6998403755
   16995        -86.4454419556          0.7481015429        -85.6973404127
   16996        -86.4578228234          0.7599505714        -85.6978722519
   16997        -86.4710957855          0.7710210980        -85.7000746875
   16998        -86.4806609867          0.7794645072        -85.7011964794
   16999        -86.4830672539          0.7830545313        -85.7000127227
   17000        -86.4764110440          0.7776212652        -85.6987897788
   17001        -86.4618055222          0.7616671820        -85.7001383401
   17002        -86.4447368284          0.7429675379        -85.7017692905
   17003        -86.4320751885          0.7315589965        -85.7005161920
   17004        -86.4283344056          0.7311669215        -85.6971674841
   17005        -86.4348687101          0.7404159631        -85.6944527470
   17006        -86.4498427150          0.7557383320        -85.6941043830
   17007        -86.4691733996          0.7739069356        -85.6952664640
   17008        -86.4876724173          0.7924333292        -85.6952390881
   17009        -86.5002003462          0.8081786924        -85.6920216538
   17010        -86.5027924628          0.8157942987        -85.6869981642
   17011        -86.4934502421          0.8084565368        -85.6849937054
   17012        -86.4745609259          0.7865252471        -85.6880356788
   17013        -86.4530900062          0.7609509277        -85.6921390784
   17014        -86.4363921762          0.7416980306        -85.6946941455
   17015        -86.4294495793          0.7325337902        -85.6969157892
   17016        -86.4340271546          0.7330979690        -85.7009291856
   17017        -86.4484435242          0.7417163748        -85.7067271494
   17018        -86.4684201581          0.7568322745        -85.7115878835
   17019        -86.4883729237          0.7761037386        -85.7122691851
   17020        -86.5029939372          0.7949307354        -85.7080632018
   17021        -86.5084628213          0.8059918735        -85.7024709479
   17022        -86.5038372001          0.8034931506        -85.7003440494
   17023        -86.4932645089          0.7924800279        -85.7007844810
   17024        -86.4838756432          0.7843764417        -85.6994992015
   17025        -86.4813820040          0.7849564070        -85.6964255970
   17026        -86.4887302590          0.7938981513        -85.6948321077
   17027        -86.5059481945          0.8090865964        -85.6968615981
   17028        -86.5303836056          0.8292426436        -85.7011409620
   17029        -86.5573083881          0.8533053923        -85.7040029958
   17030        -86.5805594286          0.8773504918        -85.7032089368
   17031        -86.5942484801          0.8941415119        -85.7001069682
   17032        -86.5946127168          0.8958624108        -85.6987503060
   17033        -86.5822927345          0.8815439301        -85.7007488044
   17034        -86.5631389492          0.8610142892        -85.7021246600
   17035        -86.5444254648          0.8447141982        -85.6997112666
   17036        -86.5315206858          0.8361004497        -85.6954202361
   17037        -86.5272172397          0.8338724421        -85.6933447976
   17038        -86.5316656768          0.8365606837        -85.6951049931
   17039        -86.5425408161          0.8439592841        -85.6985815320
   17040        -86.5553374348          0.8549478035        -85.7003896313
   17041        -86.5644420489          0.8653275481        -85.6991145008
   17042        -86.5650578562          0.8684119062        -85.6966459500
   17043        -86.5548418674          0.8581672571        -85.6966746103
   17044        -86.5361236793          0.8367761054        -85.6993475739
   17045        -86.5154610654          0.8148956852        -85.7005653802
   17046        -86.4994865401          0.8007212869        -85.6987652532
   17047        -86.4924132743          0.7954048010        -85.6970084733
   17048        -86.4960644741          0.7975731699        -85.6984913042
   17049        -86.5098175446          0.8069271847        -85.7028903599
   17050        -86.5306323844          0.8238563627        -85.7067760217
   17051        -86.5530798008          0.8457262226        -85.7073535782
   17052        -86.5704746770          0.8651842676        -85.7052904094
   17053        -86.5774654596          0.8737265990        -85.7037388607
   17054        -86.5728264215          0.8683632225        -85.7044631991
   17055        -86.5605938553          0.8558544273        -85.7047394280
   17056        -86.5475846020          0.8460719781        -85.7015126238
   17057        -86.5395212670          0.8431269499        -85.6963943171
   17058        -86.5396236666          0.8459092657        -85.6937144009
   17059        -86.5489313719          0.8538056632        -85.6951257087
   17060        -86.5662301502          0.8683318871        -85.6978982632
   17061        -86.5878951173          0.8898395227        -85.6980555946
   17062        -86.6079021715          0.9126814951        -85.6952206764
   17063        -86.6196286519          0.9266601725        -85.6929684793
   17064        -86.6188620779          0.9242488255        -85.6946132523
   17065        -86.6063435839          0.9078424494        -85.6985011344
   17066        -86.5873283661          0.8875315760        -85.6997967901
   17067        -86.5684189378          0.8717626627        -85.6966562751
   17068        -86.5544260442          0.8612260456        -85.6931999986
   17069        -86.5479306284          0.8540193845        -85.6939112438
   17070        -86.5497694884          0.8516982137        -85.6980712746
   17071        -86.5586634824          0.8580375037        -85.7006259787
   17072        -86.5706535785          0.8726222967        -85.6980312818
   17073        -86.5792657861          0.8864385150        -85.6928272712
   17074        -86.5778638253          0.8867012547        -85.6911625705
   17075        -86.5635515286          0.8679327117        -85.6956188170
   17076        -86.5394773270          0.8383453766        -85.7011319504
   17077        -86.5125725483          0.8111164889        -85.7014560594
   17078        -86.4898533553          0.7935412946        -85.6963120607
   17079        -86.4759667580          0.7844762106        -85.6914905474
   17080        -86.4733105285          0.7818875536        -85.6914229749
   17081        -86.4822105715          0.7879815471        -85.6942290244
   17082        -86.5003503408          0.8059739697        -85.6943763711
   17083        -86.5223230054          0.8324003246        -85.6899226808
   17084        -86.5404399315          0.8542627604        -85.6861771712
   17085        -86.5480064581          0.8573935219        -85.6906129362
   17086        -86.5436560266          0.8406887448        -85.7029672818
   17087        -86.5319678472          0.8176742393        -85.7142936079
   17088        -86.5198063301          0.8027671268        -85.7170392033
   17089        -86.5129083514          0.8009119385        -85.7119964130
   17090        -86.5142727341          0.8080683839        -85.7062043502
   17091        -86.5247645031          0.8206588134        -85.7041056897
   17092        -86.5433076662          0.8402297368        -85.7030779294
   17093        -86.5660489665          0.8679357283        -85.6981132382
   17094        -86.5861311489          0.8965225340        -85.6896086149
   17095        -86.5955346981          0.9109041561        -85.6846305420
   17096        -86.5893761712          0.9002838157        -85.6890923555
   17097        -86.5694624823          0.8701924424        -85.6992700399
   17098        -86.5424102030          0.8361444781        -85.7062657249
   17099        -86.5154549284          0.8096826688        -85.7057722596
   17100        -86.4937880752          0.7924374445        -85.7013506307
   17101        -86.4800632530          0.7807508149        -85.6993124381
   17102        -86.4753560196          0.7743494448        -85.7010065748
   17103        -86.4789775912          0.7773024350        -85.7016751561
   17104        -86.4875949906          0.7907163536        -85.6968786369
   17105        -86.4948893831          0.8055205122        -85.6893688708
   17106        -86.4941055405          0.8067675505        -85.6873379900
   17107        -86.4829400454          0.7890331128        -85.6939069326
   17108        -86.4650545021          0.7620209877        -85.7030335144
   17109        -86.4471390445          0.7400147432        -85.7071243013
   17110        -86.4353849849          0.7310188182        -85.7043661667
   17111        -86.4332757017          0.7333879686        -85.6998877331
   17112        -86.4417136385          0.7426326478        -85.6990809907
   17113        -86.4600127823          0.7588415369        -85.7011712454
   17114        -86.4855630328          0.7850937869        -85.7004692459
   17115        -86.5130834425          0.8192239878        -85.6938594546
   17116        -86.5349292560          0.8490669708        -85.6858622852
   17117        -86.5444138322          0.8600984764        -85.6843153558
   17118        -86.5404722778          0.8502103819        -85.6902618959
   17119        -86.5277860386          0.8305918688        -85.6971941698
   17120        -86.5133324131          0.8143054894        -85.6990269237
   17121        -86.5030686145          0.8072902455        -85.6957783691
   17122        -86.4998322802          0.8066015603        -85.6932307199
   17123        -86.5038739609          0.8084812893        -85.6953926716
   17124        -86.5139640067          0.8146410497        -85.6993229570
   17125        -86.5271584890          0.8279620817        -85.6991964074
   17126        -86.5380533283          0.8433279711        -85.6947253573
   17127        -86.5397201291          0.8464341415        -85.6932859876
   17128        -86.5292099504          0.8298852980        -85.6993246524
   17129        -86.5098728826          0.8020644673        -85.7078084153
   17130        -86.4881808754          0.7762640774        -85.7119167980
   17131        -86.4708073202          0.7617802452        -85.7090270750
   17132        -86.4622333696          0.7594262613        -85.7028071083
   17133        -86.4636746419          0.7640046247        -85.6996700172
   17134        -86.4740375237          0.7724642714        -85.7015732523
   17135        -86.4906887797          0.7871029330        -85.7035858468
   17136        -86.5088380869          0.8082316928        -85.7006063941
   17137        -86.5215296478          0.8272801058        -85.6942495420
   17138        -86.5224386864          0.8315896463        -85.6908490402
   17139        -86.5106144982          0.8187422046        -85.6918722937
   17140        -86.4901327730          0.7962779983        -85.6938547747
   17141        -86.4674419446          0.7742197515        -85.6932221931
   17142        -86.4491762459          0.7598567533        -85.6893194926
   17143        -86.4395531938          0.7536197547        -85.6859334391
   17144        -86.4396478347          0.7517438904        -85.6879039443
   17145        -86.4485973125          0.7536373976        -85.6949599149
   17146        -86.4641815952          0.7628918486        -85.7012897466
   17147        -86.4821250157          0.7795660545        -85.7025589612
   17148        -86.4960366467          0.7947216239        -85.7013150228
   17149        -86.5009182814          0.7986051344        -85.7023131469
   17150        -86.4968970378          0.7921501926        -85.7047468452
   17151        -86.4880420497          0.7830794329        -85.7049626168
   17152        -86.4803944205          0.7800098224        -85.7003845981
   17153        -86.4795612616          0.7869994159        -85.6925618456
   17154        -86.4884022269          0.8011236442        -85.6872785827
   17155        -86.5067929775          0.8175559752        -85.6892370022
   17156        -86.5329567942          0.8370064354        -85.6959503589
   17157        -86.5636747318          0.8640193765        -85.6996553553
   17158        -86.5932341585          0.8963377154        -85.6968964431
   17159        -86.6140787062          0.9216135460        -85.6924651602
   17160        -86.6212283576          0.9293013032        -85.6919270544
   17161        -86.6150266604          0.9205276823        -85.6944989782
   17162        -86.5993728614          0.9030346727        -85.6963381888
   17163        -86.5801102002          0.8857747906        -85.6943354096
   17164        -86.5625141021          0.8725492236        -85.6899648786
   17165        -86.5493062754          0.8602663907        -85.6890398847
   17166        -86.5413644332          0.8463709218        -85.6949935114
   17167        -86.5390063510          0.8357068494        -85.7032995016
   17168        -86.5408500515          0.8340957494        -85.7067543020
   17169        -86.5428120467          0.8389761380        -85.7038359087
   17170        -86.5398870849          0.8404558178        -85.6994312671
   17171        -86.5300776888          0.8328689354        -85.6972087534
   17172        -86.5151728959          0.8183626800        -85.6968102160
   17173        -86.4991332193          0.8028522260        -85.6962809934
   17174        -86.4870151241          0.7930665618        -85.6939485623
   17175        -86.4826700783          0.7912867662        -85.6913833121
   17176        -86.4872018543          0.7942938985        -85.6929079558
   17177        -86.4998341941          0.8002141294        -85.6996200647
   17178        -86.5186485763          0.8122569045        -85.7063916718
   17179        -86.5397247727          0.8320570587        -85.7076677140
   17180        -86.5572426499          0.8536903412        -85.7035523087
   17181        -86.5660776504          0.8674995031        -85.6985781473
   17182        -86.5649864112          0.8695106520        -85.6954757591
   17183        -86.5561619081          0.8620166512        -85.6941452570
   17184        -86.5436554595          0.8506249363        -85.6930305232
   17185        -86.5321208879          0.8414917097        -85.6906291782
   17186        -86.5245341773          0.8357006355        -85.6888335417
   17187        -86.5217290237          0.8302263434        -85.6915026803
   17188        -86.5239695496          0.8256213285        -85.6983482212
   17189        -86.5309020396          0.8266575843        -85.7042444553
   17190        -86.5400589582          0.8347822904        -85.7052766677
   17191        -86.5470825190          0.8445970370        -85.7024854820
   17192        -86.5482624026          0.8490223190        -85.6992400836
   17193        -86.5430444939          0.8461456758        -85.6968988180
   17194        -86.5336695547          0.8384677273        -85.6952018273
   17195        -86.5242661114          0.8311490205        -85.6931170909
   17196        -86.5193700888          0.8292230666        -85.6901470222
   17197        -86.5214915394          0.8332066530        -85.6882848864
   17198        -86.5308592257          0.8413410440        -85.6895181817
   17199        -86.5464727177          0.8544171654        -85.6920555522
   17200        -86.5655913172          0.8728069011        -85.6927844160
   17201        -86.5833070268          0.8914115699        -85.6918954570
   17202        -86.5940589178          0.9016658889        -85.6923930289
   17203        -86.5943567255          0.8986320468        -85.6957246786
   17204        -86.5843803990          0.8847080788        -85.6996723201
   17205        -86.5671129186          0.8656448932        -85.7014680255
   17206        -86.5472966726          0.8475208896        -85.6997757831
   17207        -86.5296139768          0.8335151558        -85.6960988210
   17208        -86.5166987445          0.8222099488        -85.6944887957
   17209        -86.5097170641          0.8128850470        -85.6968320171
   17210        -86.5088547910          0.8086774859        -85.7001773051
   17211        -86.5122341631          0.8113144515        -85.7009197116
   17212        -86.5158569165          0.8167530465        -85.6991038700
   17213        -86.5152374855          0.8175221344        -85.6977153511
   17214        -86.5080607279          0.8097122690        -85.6983484589
   17215        -86.4951870128          0.7957507527        -85.6994362602
   17216        -86.4795375082          0.7807993466        -85.6987381615
   17217        -86.4652547781          0.7702324947        -85.6950222834
   17218        -86.4557726074          0.7655303950        -85.6902422124
   17219        -86.4526408547          0.7641822610        -85.6884585938
   17220        -86.4563698529          0.7656757796        -85.6906940733
   17221        -86.4663311825          0.7725908714        -85.6937403111
   17222        -86.4795764670          0.7846820267        -85.6948944404
   17223        -86.4913512378          0.7960297459        -85.6953214918
   17224        -86.4971871162          0.7993642249        -85.6978228913
   17225        -86.4953535067          0.7928137619        -85.7025397448
   17226        -86.4870260419          0.7802865356        -85.7067395063
   17227        -86.4749369782          0.7668337276        -85.7081032506
   17228        -86.4627653031          0.7567869891        -85.7059783140
   17229        -86.4533933613          0.7502037695        -85.7031895918
   17230        -86.4484995623          0.7452159927        -85.7032835697
   17231        -86.4494446551          0.7440749167        -85.7053697384
   17232        -86.4562872273          0.7508416998        -85.7054455275
   17233        -86.4664642668          0.7644935941        -85.7019706728
   17234        -86.4754037080          0.7774333474        -85.6979703606
   17235        -86.4792703037          0.7826277876        -85.6966425161
   17236        -86.4771934867          0.7794309880        -85.6977624987
   17237        -86.4708043295          0.7714780594        -85.6993262701
   17238        -86.4633508593          0.7639149922        -85.6994358671
   17239        -86.4585876345          0.7608672451        -85.6977203893
   17240        -86.4587502941          0.7620976643        -85.6966526298
   17241        -86.4647808385          0.7667224319        -85.6980584065
   17242        -86.4771208670          0.7775393498        -85.6995815172
   17243        -86.4944310577          0.7962635937        -85.6981674640
   17244        -86.5128895162          0.8180820815        -85.6948074347
   17245        -86.5276094982          0.8341775899        -85.6934319083
   17246        -86.5354800401          0.8399916141        -85.6954884260
   17247        -86.5362208970          0.8375821546        -85.6986387424
   17248        -86.5311298172          0.8305752559        -85.7005545612
   17249        -86.5225799759          0.8224471378        -85.7001328381
   17250        -86.5131872385          0.8150116141        -85.6981756244
   17251        -86.5045517191          0.8071011452        -85.6974505739
   17252        -86.4980830789          0.7994036194        -85.6986794595
   17253        -86.4950635125          0.7960053314        -85.6990581811
   17254        -86.4950344803          0.7986165316        -85.6964179487
   17255        -86.4954240493          0.8027572234        -85.6926668260
   17256        -86.4930000515          0.8016322972        -85.6913677544
   17257        -86.4859567179          0.7924286094        -85.6935281085
   17258        -86.4744577316          0.7775429756        -85.6969147560
   17259        -86.4598272080          0.7605171104        -85.6993100976
   17260        -86.4446416766          0.7454176305        -85.6992240461
   17261        -86.4316416258          0.7340353788        -85.6976062470
   17262        -86.4226514163          0.7254336099        -85.6972178065
   17263        -86.4193109144          0.7210725273        -85.6982383871
   17264        -86.4224813578          0.7244958030        -85.6979855549
   17265        -86.4308290143          0.7357831418        -85.6950458725
   17266        -86.4408904185          0.7491888032        -85.6917016153
   17267        -86.4488558632          0.7575018106        -85.6913540526
   17268        -86.4529290197          0.7586821227        -85.6942468969
   17269        -86.4534902264          0.7555435766        -85.6979466497
   17270        -86.4519157121          0.7511753029        -85.7007404092
   17271        -86.4506371161          0.7490843709        -85.7015527453
   17272        -86.4518304942          0.7506340742        -85.7011964199
   17273        -86.4571890816          0.7564085198        -85.7007805618
   17274        -86.4681399248          0.7687845693        -85.6993553555
   17275        -86.4846446360          0.7888695746        -85.6957750614
   17276        -86.5041808327          0.8124793792        -85.6917014536
   17277        -86.5230890111          0.8328372722        -85.6902517389
   17278        -86.5383960926          0.8456377343        -85.6927583583
   17279        -86.5491647375          0.8517713687        -85.6973933688
