# call_index  Electronic(H)         Repulsive(H)          Total(H)
   59460        -86.5257245485          0.8276908090        -85.6980337396
   59461        -86.5026250283          0.8070958212        -85.6955292071
   59462        -86.4866130284          0.7908417618        -85.6957712666
   59463        -86.4827001927          0.7839489762        -85.6987512165
   59464        -86.4917972770          0.7904488563        -85.7013484207
   59465        -86.5097462382          0.8090628395        -85.7006833987
   59466        -86.5282135858          0.8307040760        -85.6975095098
   59467        -86.5375336334          0.8418572015        -85.6956764319
   59468        -86.5316283019          0.8346706832        -85.6969576187
   59469        -86.5104591386          0.8110228455        -85.6994362931
   59470        -86.4790809199          0.7784563842        -85.7006245357
   59471        -86.4459229388          0.7458772257        -85.7000457131
   59472        -86.4196534910          0.7194335404        -85.7002199506
   59473        -86.4070960996          0.7038168913        -85.7032792082
   59474        -86.4119836062          0.7045206078        -85.7074629984
   59475        -86.4332491712          0.7247671551        -85.7084820161
   59476        -86.4645142832          0.7604474288        -85.7040668544
   59477        -86.4954685804          0.7985528937        -85.6969156868
   59478        -86.5154417476          0.8231752791        -85.6922664685
   59479        -86.5187259649          0.8272228488        -85.6915031162
   59480        -86.5062383706          0.8143351662        -85.6919032043
   59481        -86.4838346836          0.7928480700        -85.6909866136
   59482        -86.4599789556          0.7704411546        -85.6895378010
   59483        -86.4429508315          0.7523068098        -85.6906440216
   59484        -86.4389831372          0.7432363416        -85.6957467956
   59485        -86.4510246032          0.7491018479        -85.7019227553
   59486        -86.4770810700          0.7725549392        -85.7045261308
   59487        -86.5101011110          0.8080105152        -85.7020905959
   59488        -86.5395533725          0.8412074692        -85.6983459033
   59489        -86.5555761371          0.8572556067        -85.6983205304
   59490        -86.5539891985          0.8520465785        -85.7019426200
   59491        -86.5368224967          0.8310768190        -85.7057456777
   59492        -86.5107193119          0.8036178082        -85.7071015036
   59493        -86.4845114956          0.7776832953        -85.7068282003
   59494        -86.4663783226          0.7586392161        -85.7077391065
   59495        -86.4623040513          0.7519342044        -85.7103698469
   59496        -86.4745560686          0.7632301217        -85.7113259469
   59497        -86.4998930108          0.7928384883        -85.7070545225
   59498        -86.5299308641          0.8316095357        -85.6983213285
   59499        -86.5533700037          0.8625981779        -85.6907718258
   59500        -86.5609925239          0.8716248770        -85.6893676469
   59501        -86.5499167700          0.8567502658        -85.6931665042
   59502        -86.5234241096          0.8252818302        -85.6981422794
   59503        -86.4891216964          0.7874059821        -85.7017157143
   59504        -86.4561273918          0.7510894220        -85.7050379698
   59505        -86.4326320326          0.7221657154        -85.7104663172
   59506        -86.4246346432          0.7077434766        -85.7168911666
   59507        -86.4341952116          0.7147463536        -85.7194488580
   59508        -86.4578437757          0.7433345668        -85.7145092089
   59509        -86.4871213625          0.7827701985        -85.7043511639
   59510        -86.5113256517          0.8154140852        -85.6959115665
   59511        -86.5228039568          0.8293788069        -85.6934251499
   59512        -86.5205080566          0.8260647810        -85.6944432756
   59513        -86.5088610486          0.8144889977        -85.6943720509
   59514        -86.4952627051          0.8029262783        -85.6923364268
   59515        -86.4875374829          0.7961192756        -85.6914182073
   59516        -86.4917072822          0.7972667961        -85.6944404861
   59517        -86.5110700833          0.8117622009        -85.6993078824
   59518        -86.5444742949          0.8436104569        -85.7008638380
   59519        -86.5854054880          0.8885710843        -85.6968344037
   59520        -86.6233152938          0.9322261803        -85.6910891136
   59521        -86.6472831895          0.9572383425        -85.6900448470
   59522        -86.6514932973          0.9567880235        -85.6947052739
   59523        -86.6370225914          0.9367067746        -85.7003158168
   59524        -86.6096227137          0.9067144246        -85.7029082891
   59525        -86.5772065414          0.8736487891        -85.7035577523
   59526        -86.5478021354          0.8416277385        -85.7061743968
   59527        -86.5280903991          0.8159968974        -85.7120935017
   59528        -86.5224837311          0.8053741821        -85.7171095490
   59529        -86.5308489810          0.8147525016        -85.7160964794
   59530        -86.5476814960          0.8385886749        -85.7090928211
   59531        -86.5637916208          0.8616692686        -85.7021223522
   59532        -86.5705012455          0.8695248191        -85.7009764264
   59533        -86.5642946588          0.8598920289        -85.7044026299
   59534        -86.5472699326          0.8406085987        -85.7066613339
   59535        -86.5248156031          0.8200418844        -85.7047737188
   59536        -86.5037185484          0.8027002666        -85.7010182819
   59537        -86.4904940142          0.7909756900        -85.6995183242
   59538        -86.4900975232          0.7890675440        -85.7010299792
   59539        -86.5045676105          0.8029060569        -85.7016615536
   59540        -86.5308793010          0.8328229893        -85.6980563117
   59541        -86.5609808634          0.8688255741        -85.6921552893
   59542        -86.5841955456          0.8940583577        -85.6901371880
   59543        -86.5922175428          0.8971418486        -85.6950756942
   59544        -86.5830469633          0.8803014332        -85.7027455301
   59545        -86.5603663751          0.8534768877        -85.7068894874
   59546        -86.5311638043          0.8252537405        -85.7059100638
   59547        -86.5036780890          0.8002944746        -85.7033836144
   59548        -86.4855551293          0.7821272650        -85.7034278643
   59549        -86.4826088161          0.7771336392        -85.7054751769
   59550        -86.4969317268          0.7920009954        -85.7049307314
   59551        -86.5247606338          0.8253862254        -85.6993744084
   59552        -86.5571064588          0.8646434516        -85.6924630072
   59553        -86.5830846259          0.8923697572        -85.6907148687
   59554        -86.5953152914          0.8997674048        -85.6955478866
   59555        -86.5929503636          0.8916688493        -85.7012815143
   59556        -86.5799476368          0.8776038684        -85.7023437684
   59557        -86.5626674486          0.8640541368        -85.6986133118
   59558        -86.5479442272          0.8534725390        -85.6944716882
   59559        -86.5411532890          0.8472225493        -85.6939307397
   59560        -86.5452035859          0.8489318060        -85.6962717799
   59561        -86.5590995702          0.8614598075        -85.6976397627
   59562        -86.5769612420          0.8803910862        -85.6965701558
   59563        -86.5893894187          0.8930169978        -85.6963724209
   59564        -86.5877963619          0.8875358426        -85.7002605192
   59565        -86.5687163137          0.8628134876        -85.7059028261
   59566        -86.5347233781          0.8270652018        -85.7076581763
   59567        -86.4924376635          0.7893213353        -85.7031163282
   59568        -86.4505072974          0.7550735654        -85.6954337319
   59569        -86.4174987312          0.7271123405        -85.6903863907
   59570        -86.4001548383          0.7092932297        -85.6908616085
   59571        -86.4020113760          0.7078624663        -85.6941489097
   59572        -86.4214445167          0.7256042134        -85.6958403032
   59573        -86.4511669868          0.7559998350        -85.6951671518
   59574        -86.4805995763          0.7849160010        -85.6956835753
   59575        -86.5006380302          0.8009367899        -85.6997012403
   59576        -86.5073451592          0.8023301139        -85.7050150453
   59577        -86.5026742201          0.7956333607        -85.7070408594
   59578        -86.4921779919          0.7874817558        -85.7046962361
   59579        -86.4829370941          0.7814070644        -85.7015300297
   59580        -86.4813454764          0.7788735423        -85.7024719341
   59581        -86.4915778992          0.7829924890        -85.7085854103
   59582        -86.5142259084          0.7983710504        -85.7158548580
   59583        -86.5449165565          0.8251984268        -85.7197181297
   59584        -86.5745618415          0.8545689927        -85.7199928488
   59585        -86.5927242491          0.8727711532        -85.7199530959
   59586        -86.5922985938          0.8715329467        -85.7207656471
   59587        -86.5725807105          0.8530451336        -85.7195355769
   59588        -86.5389672471          0.8259650524        -85.7130021946
   59589        -86.4998726817          0.7969014214        -85.7029712603
   59590        -86.4646976866          0.7697188250        -85.6949788616
   59591        -86.4415203911          0.7479955712        -85.6935248199
   59592        -86.4355073245          0.7377651310        -85.6977421935
   59593        -86.4473714224          0.7448415095        -85.7025299129
   59594        -86.4721694000          0.7680976942        -85.7040717059
   59595        -86.5001635651          0.7966137467        -85.7035498184
   59596        -86.5208257440          0.8165801667        -85.7042455773
   59597        -86.5272035927          0.8205573824        -85.7066462104
   59598        -86.5186821897          0.8115936265        -85.7070885632
   59599        -86.4997849202          0.7968387724        -85.7029461478
   59600        -86.4771946354          0.7804609941        -85.6967336413
   59601        -86.4579994675          0.7644444785        -85.6935549890
   59602        -86.4479434183          0.7519657329        -85.6959776854
   59603        -86.4502311219          0.7492888326        -85.7009422892
   59604        -86.4639893194          0.7610900218        -85.7028992976
   59605        -86.4836364088          0.7840662659        -85.6995701429
   59606        -86.5003636584          0.8059637016        -85.6943999568
   59607        -86.5061605404          0.8142312636        -85.6919292767
   59608        -86.4974346136          0.8048304798        -85.6926041338
   59609        -86.4766468302          0.7842815609        -85.6923652693
   59610        -86.4500679999          0.7608625809        -85.6892054190
   59611        -86.4252316063          0.7390010256        -85.6862305807
   59612        -86.4093328559          0.7211991575        -85.6881336984
   59613        -86.4076959473          0.7118698902        -85.6958260571
   59614        -86.4225160205          0.7177724288        -85.7047435917
   59615        -86.4515262982          0.7425601648        -85.7089661334
   59616        -86.4876062157          0.7806512033        -85.7069550124
   59617        -86.5207904730          0.8179637281        -85.7028267449
   59618        -86.5420733381          0.8407036016        -85.7013697365
   59619        -86.5472109860          0.8445664060        -85.7026445800
   59620        -86.5380860004          0.8357762999        -85.7023097005
   59621        -86.5197868704          0.8207817418        -85.6990051286
   59622        -86.4986466502          0.8025646132        -85.6960820370
   59623        -86.4810373778          0.7835769695        -85.6974604083
   59624        -86.4723128194          0.7698700032        -85.7024428162
   59625        -86.4750765250          0.7690781746        -85.7059983504
   59626        -86.4876056701          0.7840037985        -85.7036018716
   59627        -86.5037124031          0.8074970115        -85.6962153916
   59628        -86.5151136835          0.8254317735        -85.6896819100
   59629        -86.5152458907          0.8266412508        -85.6886046400
   59630        -86.5026621800          0.8112309736        -85.6914312064
   59631        -86.4812972946          0.7881618069        -85.6931354877
   59632        -86.4573839602          0.7646677711        -85.6927161891
   59633        -86.4379028715          0.7444793229        -85.6934235486
   59634        -86.4292556380          0.7314027662        -85.6978528718
   59635        -86.4358061158          0.7317657676        -85.7040403482
   59636        -86.4581289310          0.7509131936        -85.7072157374
   59637        -86.4921163590          0.7877234965        -85.7043928625
   59638        -86.5294089606          0.8314166076        -85.6979923530
   59639        -86.5604437467          0.8668783902        -85.6935653565
   59640        -86.5781229790          0.8839251657        -85.6941978133
   59641        -86.5809360112          0.8841426258        -85.6967933854
   59642        -86.5723250599          0.8758658366        -85.6964592233
   59643        -86.5574430703          0.8640486508        -85.6933944195
   59644        -86.5420819348          0.8506398194        -85.6914421155
   59645        -86.5317141434          0.8385295123        -85.6931846310
   59646        -86.5301568544          0.8330848477        -85.6970720067
   59647        -86.5379544017          0.8382889890        -85.6996654127
   59648        -86.5517612752          0.8524490394        -85.6993122357
   59649        -86.5649327025          0.8665972325        -85.6983354700
   59650        -86.5705204259          0.8704238351        -85.7000965908
   59651        -86.5644229517          0.8596725918        -85.7047503600
   59652        -86.5477344316          0.8399944752        -85.7077399564
   59653        -86.5252760925          0.8195243164        -85.7057517761
   59654        -86.5029428145          0.8017591447        -85.7011836699
   59655        -86.4867907809          0.7882253322        -85.6985654488
   59656        -86.4817264915          0.7821446244        -85.6995818672
   59657        -86.4899267980          0.7881621944        -85.7017646036
   59658        -86.5095301635          0.8078583675        -85.7016717960
   59659        -86.5346439029          0.8361769884        -85.6984669144
   59660        -86.5566856588          0.8613380377        -85.6953476211
   59661        -86.5677435651          0.8718335929        -85.6959099722
   59662        -86.5639910757          0.8643628183        -85.6996282574
   59663        -86.5476289472          0.8466583238        -85.7009706234
   59664        -86.5241922272          0.8270084700        -85.6971837573
   59665        -86.4998471965          0.8080852443        -85.6917619522
   59666        -86.4807613423          0.7909849169        -85.6897764254
   59667        -86.4719690717          0.7792188087        -85.6927502630
   59668        -86.4757271913          0.7777205440        -85.6980066473
   59669        -86.4903775614          0.7885119235        -85.7018656379
   59670        -86.5103803566          0.8071659624        -85.7032143942
   59671        -86.5280149429          0.8236745361        -85.7043404069
   59672        -86.5368655791          0.8297560389        -85.7071095401
   59673        -86.5351181162          0.8258875753        -85.7092305409
   59674        -86.5262121255          0.8203936779        -85.7058184476
   59675        -86.5157364315          0.8189620977        -85.6967743339
   59676        -86.5090672329          0.8213480452        -85.6877191876
   59677        -86.5106937496          0.8266966924        -85.6839970573
   59678        -86.5232008631          0.8372566081        -85.6859442550
   59679        -86.5459648213          0.8560662408        -85.6898985804
   59680        -86.5746972822          0.8826337750        -85.6920635072
   59681        -86.6019796678          0.9098339734        -85.6921456943
   59682        -86.6192225980          0.9256596804        -85.6935629176
   59683        -86.6201144239          0.9213402914        -85.6987741325
   59684        -86.6039666708          0.8994252269        -85.7045414438
   59685        -86.5757301926          0.8709444269        -85.7047857657
   59686        -86.5421031459          0.8427306748        -85.6993724711
   59687        -86.5094561133          0.8150757654        -85.6943803478
   59688        -86.4833043603          0.7881210769        -85.6951832834
   59689        -86.4674247041          0.7661748472        -85.7012498569
   59690        -86.4625911772          0.7550304646        -85.7075607126
   59691        -86.4660118110          0.7564020551        -85.7096097560
   59692        -86.4715163903          0.7634764849        -85.7080399054
   59693        -86.4719963041          0.7646643989        -85.7073319052
   59694        -86.4630031526          0.7530299152        -85.7099732374
   59695        -86.4456927057          0.7338015060        -85.7118911998
   59696        -86.4257670434          0.7183767062        -85.7073903373
   59697        -86.4093859267          0.7119910918        -85.6973948349
   59698        -86.4014574213          0.7130949891        -85.6883624322
   59699        -86.4052027211          0.7201160584        -85.6850866628
   59700        -86.4216409920          0.7352513032        -85.6863896888
   59701        -86.4486648689          0.7609124153        -85.6877524536
   59702        -86.4807488247          0.7942170189        -85.6865318058
   59703        -86.5097071579          0.8243131972        -85.6853939607
   59704        -86.5277461334          0.8385836293        -85.6891625040
   59705        -86.5309859114          0.8321977415        -85.6987881699
   59706        -86.5218211234          0.8139478671        -85.7078732563
   59707        -86.5066765711          0.7967740785        -85.7099024925
   59708        -86.4918445003          0.7858534839        -85.7059910165
   59709        -86.4821867810          0.7799006133        -85.7022861677
   59710        -86.4809048883          0.7783574769        -85.7025474114
   59711        -86.4889149003          0.7841362801        -85.7047786202
   59712        -86.5040652276          0.7995882099        -85.7044770176
   59713        -86.5212029159          0.8213645570        -85.6998383589
   59714        -86.5334086105          0.8388397474        -85.6945688631
   59715        -86.5350024332          0.8409794710        -85.6940229622
   59716        -86.5243945321          0.8249246475        -85.6994698846
   59717        -86.5056328478          0.8006121752        -85.7050206726
   59718        -86.4852476236          0.7798813945        -85.7053662291
   59719        -86.4686384947          0.7669369579        -85.7017015368
   59720        -86.4593873400          0.7604036853        -85.6989836547
   59721        -86.4591914295          0.7593815664        -85.6998098631
   59722        -86.4674656067          0.7651180677        -85.7023475390
   59723        -86.4809339233          0.7776711240        -85.7032627993
   59724        -86.4939683548          0.7923570602        -85.7016112945
   59725        -86.4999786217          0.7993541312        -85.7006244905
   59726        -86.4943704625          0.7903218045        -85.7040486579
   59727        -86.4772449694          0.7660349282        -85.7112100412
   59728        -86.4540115744          0.7378933077        -85.7161182667
   59729        -86.4316179987          0.7164117231        -85.7152062757
   59730        -86.4155127034          0.7045022662        -85.7110104371
   59731        -86.4090209165          0.7009531962        -85.7080677203
   59732        -86.4134578848          0.7062323248        -85.7072255600
   59733        -86.4278931409          0.7227133954        -85.7051797454
   59734        -86.4489040490          0.7502109532        -85.6986930958
   59735        -86.4707915264          0.7815514670        -85.6892400593
   59736        -86.4874790951          0.8048496502        -85.6826294449
   59737        -86.4951994847          0.8116233514        -85.6835761333
   59738        -86.4949839966          0.8049197454        -85.6900642513
   59739        -86.4924481522          0.7977133278        -85.6947348244
   59740        -86.4932920163          0.7989062290        -85.6943857873
   59741        -86.5009362043          0.8084302390        -85.6925059653
   59742        -86.5163460082          0.8223795282        -85.6939664800
   59743        -86.5384428468          0.8392756815        -85.6991671653
   59744        -86.5641234344          0.8600809997        -85.7040424346
   59745        -86.5883060888          0.8837313473        -85.7045747415
   59746        -86.6046319186          0.9031488321        -85.7014830866
   59747        -86.6076808393          0.9081820134        -85.6994988259
   59748        -86.5958129726          0.8937755147        -85.7020374578
   59749        -86.5731288159          0.8671381154        -85.7059907006
   59750        -86.5472294206          0.8414357219        -85.7057936987
   59751        -86.5246610228          0.8232952713        -85.7013657515
   59752        -86.5092317145          0.8113157636        -85.6979159509
   59753        -86.5022131194          0.8026241450        -85.6995889744
   59754        -86.5031243069          0.7984658703        -85.7046584367
   59755        -86.5099184104          0.8020936179        -85.7078247925
   59756        -86.5186789967          0.8123112080        -85.7063677887
   59757        -86.5243691843          0.8210343403        -85.7033348440
   59758        -86.5231505677          0.8193489262        -85.7038016415
   59759        -86.5147024504          0.8059399861        -85.7087624643
   59760        -86.5030648059          0.7901874162        -85.7128773897
   59761        -86.4939185965          0.7832261886        -85.7106924079
   59762        -86.4912426528          0.7877895330        -85.7034531198
   59763        -86.4963790510          0.7988271993        -85.6975518517
   59764        -86.5085143829          0.8108510550        -85.6976633279
   59765        -86.5255547742          0.8235177270        -85.7020370472
   59766        -86.5441697193          0.8390384688        -85.7051312505
   59767        -86.5595280166          0.8556323549        -85.7038956617
   59768        -86.5664710610          0.8657531732        -85.7007178878
   59769        -86.5622094455          0.8624284137        -85.6997810318
   59770        -86.5484902416          0.8468210525        -85.7016691891
   59771        -86.5315501855          0.8292434099        -85.7023067756
   59772        -86.5185516967          0.8197132219        -85.6988384748
   59773        -86.5142521603          0.8203299191        -85.6939222412
   59774        -86.5201174204          0.8273074101        -85.6928100103
   59775        -86.5349950895          0.8376425965        -85.6973524929
   59776        -86.5562003626          0.8525900016        -85.7036103609
   59777        -86.5795788503          0.8731546315        -85.7064242188
   59778        -86.5995811834          0.8942557568        -85.7053254265
   59779        -86.6107988943          0.9059683322        -85.7048305621
   59780        -86.6106650143          0.9021052202        -85.7085597940
   59781        -86.6011495333          0.8867229897        -85.7144265436
   59782        -86.5876351737          0.8709861513        -85.7166490224
   59783        -86.5753468869          0.8627607390        -85.7125861479
   59784        -86.5671938520          0.8617629750        -85.7054308770
   59785        -86.5634739492          0.8628414833        -85.7006324659
   59786        -86.5627452194          0.8624190489        -85.7003261705
   59787        -86.5630040738          0.8614116296        -85.7015924442
   59788        -86.5618117195          0.8613356387        -85.7004760808
   59789        -86.5561237380          0.8589252490        -85.6971984890
   59790        -86.5436869642          0.8481285394        -85.6955584249
   59791        -86.5251730760          0.8271684945        -85.6980045815
   59792        -86.5048730298          0.8024858507        -85.7023871791
   59793        -86.4890658469          0.7848296527        -85.7042361941
   59794        -86.4827555309          0.7807049714        -85.7020505595
   59795        -86.4878122001          0.7887224582        -85.6990897419
   59796        -86.5027231750          0.8028519212        -85.6998712538
   59797        -86.5239495817          0.8190643327        -85.7048852490
   59798        -86.5476008517          0.8383078813        -85.7092929704
   59799        -86.5691723923          0.8603923635        -85.7087800288
   59800        -86.5837281863          0.8787859018        -85.7049422844
   59801        -86.5878291885          0.8847856845        -85.7030435040
   59802        -86.5814258684          0.8754299262        -85.7059959422
   59803        -86.5685342258          0.8579592957        -85.7105749301
   59804        -86.5550776614          0.8438825481        -85.7111951133
   59805        -86.5454170670          0.8390834203        -85.7063336467
   59806        -86.5408699355          0.8410392857        -85.6998306498
   59807        -86.5399211800          0.8432281222        -85.6966930578
   59808        -86.5398550652          0.8421767193        -85.6976783459
   59809        -86.5384272724          0.8400900063        -85.6983372661
   59810        -86.5333838321          0.8380428326        -85.6953409995
   59811        -86.5225086779          0.8313511312        -85.6911575467
   59812        -86.5053304389          0.8144165559        -85.6909138830
   59813        -86.4844743790          0.7881475239        -85.6963268551
   59814        -86.4653776094          0.7618220554        -85.7035555540
   59815        -86.4534255055          0.7456662755        -85.7077592299
   59816        -86.4512327235          0.7429701258        -85.7082625977
   59817        -86.4579280218          0.7492100614        -85.7087179605
   59818        -86.4699701474          0.7573377502        -85.7126323972
   59819        -86.4833256866          0.7648358117        -85.7184898748
   59820        -86.4947143765          0.7740242355        -85.7206901410
   59821        -86.5008749177          0.7841900096        -85.7166849081
   59822        -86.4990316257          0.7889675370        -85.7100640887
   59823        -86.4886002662          0.7821275598        -85.7064727064
   59824        -86.4724264054          0.7649902082        -85.7074361972
   59825        -86.4562371846          0.7471413867        -85.7090957979
   59826        -86.4457102142          0.7385252435        -85.7071849707
   59827        -86.4439461011          0.7423251161        -85.7016209851
   59828        -86.4506352227          0.7542490870        -85.6963861358
   59829        -86.4628295441          0.7676773181        -85.6951522260
   59830        -86.4770869464          0.7805587746        -85.6965281718
   59831        -86.4906506752          0.7949771685        -85.6956735067
   59832        -86.5005249887          0.8096929255        -85.6908320631
   59833        -86.5041115080          0.8179981363        -85.6861133717
   59834        -86.5008599576          0.8140079604        -85.6868519972
   59835        -86.4935337349          0.7999672085        -85.6935665264
   59836        -86.4872707557          0.7856037335        -85.7016670222
   59837        -86.4865282161          0.7799892501        -85.7065389660
   59838        -86.4928835327          0.7850567873        -85.7078267453
   59839        -86.5045633375          0.7956119642        -85.7089513734
   59840        -86.5176591725          0.8052193127        -85.7124398598
   59841        -86.5285958546          0.8131427300        -85.7154531246
   59842        -86.5348328680          0.8221640707        -85.7126687974
   59843        -86.5339725410          0.8304098283        -85.7035627127
   59844        -86.5241641219          0.8300280735        -85.6941360484
   59845        -86.5057402847          0.8146351862        -85.6911050985
   59846        -86.4825554454          0.7875151594        -85.6950402860
   59847        -86.4605649991          0.7596087627        -85.7009562363
   59848        -86.4448229251          0.7408454614        -85.7039774637
   59849        -86.4373162757          0.7335340289        -85.7037822468
   59850        -86.4365397547          0.7325595590        -85.7039801957
   59851        -86.4389588953          0.7319463349        -85.7070125604
   59852        -86.4416235185          0.7317222802        -85.7099012383
   59853        -86.4426943113          0.7350226611        -85.7076716502
   59854        -86.4406642890          0.7403756227        -85.7002886663
   59855        -86.4347986935          0.7412609642        -85.6935377293
   59856        -86.4264682313          0.7337900300        -85.6926782013
   59857        -86.4197548408          0.7227340539        -85.6970207869
   59858        -86.4196250253          0.7180340091        -85.7015910162
   59859        -86.4292738457          0.7266309343        -85.7026429113
   59860        -86.4484560190          0.7473548544        -85.7011011645
   59861        -86.4736283602          0.7725078627        -85.7011204976
   59862        -86.4997483921          0.7947591864        -85.7049892057
   59863        -86.5228592847          0.8134507977        -85.7094084870
   59864        -86.5402718198          0.8307436117        -85.7095282081
   59865        -86.5500048585          0.8448198594        -85.7051849991
   59866        -86.5511470249          0.8496468260        -85.7015001989
   59867        -86.5453985000          0.8427004710        -85.7026980290
   59868        -86.5374370406          0.8300156392        -85.7074214014
   59869        -86.5326067409          0.8216811575        -85.7109255834
   59870        -86.5342570866          0.8241901104        -85.7100669762
   59871        -86.5423390103          0.8362955404        -85.7060434699
   59872        -86.5535214575          0.8503090482        -85.7032124093
   59873        -86.5634477099          0.8596895705        -85.7037581394
   59874        -86.5693292899          0.8648984122        -85.7044308777
   59875        -86.5697597922          0.8688070104        -85.7009527818
   59876        -86.5639531643          0.8702769277        -85.6936762365
   59877        -86.5521082189          0.8647308413        -85.6873773776
   59878        -86.5367406378          0.8513170088        -85.6854236289
   59879        -86.5222620107          0.8354066234        -85.6868553873
   59880        -86.5128365834          0.8244186816        -85.6884179018
   59881        -86.5105626881          0.8224383814        -85.6881243066
   59882        -86.5145768608          0.8272718529        -85.6873050078
   59883        -86.5212726310          0.8317191195        -85.6895535115
   59884        -86.5267022717          0.8311774974        -85.6955247743
   59885        -86.5285943966          0.8276149585        -85.7009794381
   59886        -86.5258414098          0.8238852734        -85.7019561364
   59887        -86.5179795393          0.8184832498        -85.6994962896
   59888        -86.5057337326          0.8076384642        -85.6980952684
   59889        -86.4921507639          0.7921288949        -85.7000218690
   59890        -86.4817505634          0.7780284727        -85.7037220907
   59891        -86.4786116284          0.7727259510        -85.7058856774
   59892        -86.4845086110          0.7796969659        -85.7048116451
   59893        -86.4978569338          0.7955306029        -85.7023263310
   59894        -86.5143048064          0.8121769645        -85.7021278419
   59895        -86.5295284359          0.8249811642        -85.7045472717
   59896        -86.5411662686          0.8354636786        -85.7057025899
   59897        -86.5483409259          0.8455225650        -85.7028183608
   59898        -86.5510966328          0.8533364720        -85.6977601608
   59899        -86.5509671613          0.8566428436        -85.6943243177
   59900        -86.5514258103          0.8577711248        -85.6936546855
   59901        -86.5563534988          0.8621306295        -85.6942228693
   59902        -86.5681091914          0.8742625930        -85.6938465984
   59903        -86.5862704361          0.8944367005        -85.6918337356
   59904        -86.6070555519          0.9164209307        -85.6906346212
   59905        -86.6242729447          0.9301985484        -85.6940743963
   59906        -86.6325751113          0.9306438501        -85.7019312612
   59907        -86.6296614219          0.9204959301        -85.7091654918
   59908        -86.6159201358          0.9044038297        -85.7115163061
   59909        -86.5936441141          0.8840939681        -85.7095501460
   59910        -86.5670861423          0.8607228381        -85.7063633042
   59911        -86.5418580132          0.8378685073        -85.7039895058
   59912        -86.5230521920          0.8205400319        -85.7025121601
   59913        -86.5138764237          0.8132736112        -85.7006028125
   59914        -86.5144847173          0.8170954615        -85.6973892558
   59915        -86.5212141247          0.8262139413        -85.6950001834
   59916        -86.5281213553          0.8315563348        -85.6965650205
   59917        -86.5303478874          0.8293381280        -85.7010097595
   59918        -86.5260232710          0.8227676572        -85.7032556139
   59919        -86.5156351160          0.8153339204        -85.7003011956
   59920        -86.5012851868          0.8069111667        -85.6943740200
   59921        -86.4868623425          0.7971374133        -85.6897249292
   59922        -86.4770694962          0.7881205636        -85.6889489325
   59923        -86.4756523630          0.7838716735        -85.6917806895
   59924        -86.4842892243          0.7887718411        -85.6955173832
   59925        -86.5014951885          0.8035913251        -85.6979038634
   59926        -86.5220793520          0.8213644445        -85.7007149075
   59927        -86.5392161503          0.8319998276        -85.7072163227
   59928        -86.5478395433          0.8313755834        -85.7164639599
   59929        -86.5465681375          0.8236610534        -85.7229070841
   59930        -86.5366700637          0.8138875408        -85.7227825229
   59931        -86.5210729415          0.8035774850        -85.7174954566
   59932        -86.5042841436          0.7932399935        -85.7110441501
   59933        -86.4911984789          0.7845875051        -85.7066109739
   59934        -86.4857051520          0.7810866878        -85.7046184642
   59935        -86.4898820243          0.7874047497        -85.7024772746
   59936        -86.5026514324          0.8044218473        -85.6982295851
   59937        -86.5190871853          0.8247554770        -85.6943317083
   59938        -86.5326974282          0.8381358804        -85.6945615477
   59939        -86.5386618979          0.8400651574        -85.6985967405
   59940        -86.5355259355          0.8336268733        -85.7018990621
   59941        -86.5242607584          0.8227580406        -85.7015027178
   59942        -86.5074452463          0.8087732509        -85.6986719954
   59943        -86.4892171408          0.7926414206        -85.6965757202
   59944        -86.4739722910          0.7765182377        -85.6974540533
   59945        -86.4650823475          0.7643606170        -85.7007217305
   59946        -86.4640764362          0.7611207626        -85.7029556736
   59947        -86.4692992946          0.7671241750        -85.7021751196
   59948        -86.4758874897          0.7749768642        -85.7009106256
   59949        -86.4785874799          0.7762103108        -85.7023771691
   59950        -86.4746656966          0.7690949259        -85.7055707706
   59951        -86.4647788686          0.7586190650        -85.7061598036
   59952        -86.4514757967          0.7492608427        -85.7022149540
   59953        -86.4381172147          0.7418828799        -85.6962343348
   59954        -86.4284756166          0.7360392326        -85.6924363840
   59955        -86.4257936076          0.7325677430        -85.6932258646
   59956        -86.4320064970          0.7348936835        -85.6971128135
   59957        -86.4470584553          0.7474411697        -85.6996172855
   59958        -86.4676652643          0.7692181235        -85.6984471408
   59959        -86.4876844188          0.7915194635        -85.6961649554
   59960        -86.5009748050          0.8047650769        -85.6962097281
   59961        -86.5043970125          0.8061858742        -85.6982111383
   59962        -86.4983743972          0.7994068185        -85.6989675787
   59963        -86.4854343573          0.7884227225        -85.6970116348
   59964        -86.4691998317          0.7752644829        -85.6939353488
   59965        -86.4538098455          0.7613072968        -85.6925025487
   59966        -86.4428955262          0.7487247737        -85.6941707525
   59967        -86.4388876721          0.7415194019        -85.6973682702
   59968        -86.4421502262          0.7436097777        -85.6985404485
   59969        -86.4496963362          0.7529593317        -85.6967370045
   59970        -86.4560981313          0.7612585554        -85.6948395759
   59971        -86.4566283430          0.7614401786        -85.6951881645
   59972        -86.4498547309          0.7535601404        -85.6962945905
   59973        -86.4375271876          0.7420401356        -85.6954870520
   59974        -86.4230108168          0.7301646458        -85.6928461710
   59975        -86.4103242144          0.7191506798        -85.6911735347
   59976        -86.4035550790          0.7103951088        -85.6931599702
