# call_index  Electronic(H)         Repulsive(H)          Total(H)
  113727        -86.6009768975          0.8997485388        -85.7012283587
  113728        -86.5934523899          0.8892441373        -85.7042082525
  113729        -86.5752029635          0.8708518574        -85.7043511061
  113730        -86.5525653608          0.8505968748        -85.7019684859
  113731        -86.5327036757          0.8338157114        -85.6988879643
  113732        -86.5210864819          0.8237445702        -85.6973419116
  113733        -86.5199132423          0.8214541875        -85.6984590548
  113734        -86.5276543572          0.8266717049        -85.7009826523
  113735        -86.5397239114          0.8378920833        -85.7018318281
  113736        -86.5494494217          0.8494546783        -85.6999947433
  113737        -86.5498017737          0.8505948176        -85.6992069561
  113738        -86.5376206061          0.8362449078        -85.7013756983
  113739        -86.5157488234          0.8122636938        -85.7034851296
  113740        -86.4900286052          0.7857403002        -85.7042883050
  113741        -86.4674288139          0.7625904950        -85.7048383189
  113742        -86.4545154187          0.7482380132        -85.7062774055
  113743        -86.4550632767          0.7461074874        -85.7089557893
  113744        -86.4689141660          0.7570568092        -85.7118573568
  113745        -86.4921133211          0.7796286043        -85.7124847167
  113746        -86.5178902315          0.8087817909        -85.7091084406
  113747        -86.5380723318          0.8342578950        -85.7038144368
  113748        -86.5460534232          0.8448579501        -85.7011954732
  113749        -86.5405296609          0.8394360680        -85.7010935929
  113750        -86.5254437968          0.8244068186        -85.7010369782
  113751        -86.5070537179          0.8063002220        -85.7007534959
  113752        -86.4923487039          0.7906636375        -85.7016850663
  113753        -86.4874088707          0.7830040971        -85.7044047737
  113754        -86.4951502404          0.7871441189        -85.7080061215
  113755        -86.5143605909          0.8042353370        -85.7101252540
  113756        -86.5400137573          0.8317745276        -85.7082392297
  113757        -86.5643554570          0.8619591480        -85.7023963091
  113758        -86.5788901464          0.8818585822        -85.6970315642
  113759        -86.5790201790          0.8846913462        -85.6943288328
  113760        -86.5660484296          0.8744099513        -85.6916384782
  113761        -86.5452414857          0.8571682647        -85.6880732211
  113762        -86.5233551004          0.8373744181        -85.6859806823
  113763        -86.5071594949          0.8191887724        -85.6879707225
  113764        -86.5019406570          0.8083299326        -85.6936107244
  113765        -86.5094399915          0.8095648829        -85.6998751086
  113766        -86.5271810247          0.8239025337        -85.7032784910
  113767        -86.5490110230          0.8464255137        -85.7025855093
  113768        -86.5663409355          0.8658419507        -85.7004989848
  113769        -86.5719169616          0.8716049873        -85.7003119743
  113770        -86.5634224996          0.8631115935        -85.7003109061
  113771        -86.5429457324          0.8442017358        -85.6987439966
  113772        -86.5157405938          0.8195762094        -85.6961643844
  113773        -86.4882867086          0.7930864264        -85.6952002822
  113774        -86.4671096819          0.7700728026        -85.6970368792
  113775        -86.4570871478          0.7572447978        -85.6998423500
  113776        -86.4595181433          0.7592376639        -85.7002804793
  113777        -86.4714030179          0.7747245907        -85.6966784272
  113778        -86.4863407620          0.7954140747        -85.6909266873
  113779        -86.4965088267          0.8082534428        -85.6882553839
  113780        -86.4971603515          0.8067722838        -85.6903880677
  113781        -86.4882021083          0.7942232941        -85.6939788142
  113782        -86.4727427573          0.7759634026        -85.6967793547
  113783        -86.4561429023          0.7573983162        -85.6987445861
  113784        -86.4439037497          0.7420609854        -85.7018427643
  113785        -86.4408250633          0.7340544021        -85.7067706612
  113786        -86.4496794188          0.7380961353        -85.7115832835
  113787        -86.4698854039          0.7567298909        -85.7131555130
  113788        -86.4971814163          0.7867937730        -85.7103876434
  113789        -86.5244555575          0.8186115657        -85.7058439918
  113790        -86.5442694753          0.8403049066        -85.7039645686
  113791        -86.5530281559          0.8489677545        -85.7040604014
  113792        -86.5508722642          0.8473712748        -85.7035009894
  113793        -86.5406817736          0.8390779805        -85.7016037931
  113794        -86.5272146891          0.8274129735        -85.6998017156
  113795        -86.5154102112          0.8150609699        -85.7003492413
  113796        -86.5097183813          0.8064296242        -85.7032887571
  113797        -86.5127339245          0.8068038936        -85.7059300308
  113798        -86.5237855188          0.8183150916        -85.7054704272
  113799        -86.5388220498          0.8367080308        -85.7021140191
  113800        -86.5514166710          0.8517585774        -85.6996580936
  113801        -86.5562149161          0.8554059510        -85.7008089651
  113802        -86.5515314686          0.8486908924        -85.7028405763
  113803        -86.5383950211          0.8350787778        -85.7033162432
  113804        -86.5204499118          0.8188787869        -85.7015711249
  113805        -86.5027247515          0.8034169751        -85.6993077764
  113806        -86.4900264242          0.7912114953        -85.6988149289
  113807        -86.4860688091          0.7858533931        -85.7002154160
  113808        -86.4920987614          0.7908663266        -85.7012324348
  113809        -86.5058557300          0.8056650281        -85.7001907019
  113810        -86.5220620781          0.8236835616        -85.6983785165
  113811        -86.5341956221          0.8351304756        -85.6990651465
  113812        -86.5380400079          0.8356225666        -85.7024174413
  113813        -86.5328663570          0.8278556988        -85.7050106582
  113814        -86.5204277291          0.8158500715        -85.7045776576
  113815        -86.5046840186          0.8034800280        -85.7012039906
  113816        -86.4903191791          0.7927077325        -85.6976114465
  113817        -86.4816354929          0.7850999922        -85.6965355007
  113818        -86.4816382807          0.7836050989        -85.6980331818
  113819        -86.4904283984          0.7903881224        -85.7000402760
  113820        -86.5047159603          0.8032891179        -85.7014268424
  113821        -86.5189309067          0.8160213494        -85.7029095573
  113822        -86.5280690991          0.8229726472        -85.7050964518
  113823        -86.5302487274          0.8243522810        -85.7058964464
  113824        -86.5256045189          0.8210672849        -85.7045372340
  113825        -86.5159882874          0.8137320256        -85.7022562618
  113826        -86.5049468850          0.8043164046        -85.7006304804
  113827        -86.4964426214          0.7954073555        -85.7010352659
  113828        -86.4937686352          0.7904809607        -85.7032876744
  113829        -86.4986210021          0.7933488418        -85.7052721603
  113830        -86.5098065589          0.8045469472        -85.7052596117
  113831        -86.5233773989          0.8195001820        -85.7038772169
  113832        -86.5341766632          0.8313547754        -85.7028218878
  113833        -86.5387668836          0.8375118919        -85.7012549917
  113834        -86.5362100935          0.8392510404        -85.6969590531
  113835        -86.5266898221          0.8357749480        -85.6909148741
  113836        -86.5123411712          0.8266985938        -85.6856425774
  113837        -86.4967915877          0.8134895615        -85.6833020262
  113838        -86.4838927747          0.7989780728        -85.6849147019
  113839        -86.4769360440          0.7877576061        -85.6891784378
  113840        -86.4773252827          0.7836921080        -85.6936331747
  113841        -86.4834290546          0.7859248055        -85.6975042491
  113842        -86.4914669203          0.7899443752        -85.7015225451
  113843        -86.4977797721          0.7925511886        -85.7052285835
  113844        -86.5009636760          0.7955078069        -85.7054558690
  113845        -86.5006696094          0.7990991854        -85.7015704239
  113846        -86.4969304050          0.8000465883        -85.6968838167
  113847        -86.4915692790          0.7972302774        -85.6943390016
  113848        -86.4876058025          0.7930362059        -85.6945695966
  113849        -86.4879935750          0.7913729475        -85.6966206275
  113850        -86.4947004828          0.7962376092        -85.6984628737
  113851        -86.5073859664          0.8081088832        -85.6992770832
  113852        -86.5232128869          0.8226844130        -85.7005284739
  113853        -86.5382826747          0.8348228950        -85.7034597796
  113854        -86.5499676651          0.8440351784        -85.7059324867
  113855        -86.5573145703          0.8531316736        -85.7041828968
  113856        -86.5588837339          0.8593100777        -85.6995736562
  113857        -86.5538966675          0.8575367556        -85.6963599120
  113858        -86.5441195821          0.8481514314        -85.6959681507
  113859        -86.5328183976          0.8358631484        -85.6969552492
  113860        -86.5233190367          0.8259886877        -85.6973303490
  113861        -86.5177717002          0.8215311752        -85.6962405250
  113862        -86.5158659751          0.8204818989        -85.6953840762
  113863        -86.5155632076          0.8181569697        -85.6974062379
  113864        -86.5146842552          0.8122499330        -85.7024343222
  113865        -86.5126495425          0.8061848867        -85.7064646558
  113866        -86.5095642372          0.8032309638        -85.7063332734
  113867        -86.5043711437          0.7996778147        -85.7046933290
  113868        -86.4966334401          0.7914589926        -85.7051744475
  113869        -86.4880164016          0.7810149050        -85.7070014966
  113870        -86.4810535201          0.7743028793        -85.7067506408
  113871        -86.4779588964          0.7762252781        -85.7017336182
  113872        -86.4794265925          0.7866028865        -85.6928237060
  113873        -86.4839341758          0.7987683279        -85.6851658479
  113874        -86.4888843383          0.8048211178        -85.6840632205
  113875        -86.4929142113          0.8032931403        -85.6896210710
  113876        -86.4968210736          0.8009093554        -85.6959117182
  113877        -86.5008391614          0.8004793964        -85.7003597650
  113878        -86.5037406199          0.7977557659        -85.7059848539
  113879        -86.5054718747          0.7912487038        -85.7142231709
  113880        -86.5075795105          0.7860344596        -85.7215450509
  113881        -86.5116387355          0.7886810576        -85.7229576779
  113882        -86.5182230665          0.8017776162        -85.7164454503
  113883        -86.5260198734          0.8205116398        -85.7055082336
  113884        -86.5324575203          0.8355298254        -85.6969276949
  113885        -86.5356935548          0.8413817987        -85.6943117561
  113886        -86.5362975551          0.8416431883        -85.6946543668
  113887        -86.5360679378          0.8430466908        -85.6930212469
  113888        -86.5351784548          0.8446797905        -85.6904986643
  113889        -86.5328663381          0.8411702339        -85.6916961041
  113890        -86.5297915809          0.8325507585        -85.6972408224
  113891        -86.5277770848          0.8247185618        -85.7030585230
  113892        -86.5286336486          0.8241169648        -85.7045166838
  113893        -86.5331470238          0.8327798533        -85.7003671705
  113894        -86.5400731649          0.8455765345        -85.6944966304
  113895        -86.5473218034          0.8553401347        -85.6919816687
  113896        -86.5533253984          0.8591270270        -85.6941983714
  113897        -86.5580454663          0.8611070417        -85.6969384246
  113898        -86.5613791749          0.8646977002        -85.6966814747
  113899        -86.5613424115          0.8652950869        -85.6960473247
  113900        -86.5561286183          0.8569110068        -85.6992176115
  113901        -86.5464210131          0.8410754802        -85.7053455330
  113902        -86.5344409912          0.8245617989        -85.7098791923
  113903        -86.5223014379          0.8129401197        -85.7093613182
  113904        -86.5107048025          0.8061229927        -85.7045818099
  113905        -86.4987751573          0.7986294579        -85.7001456993
  113906        -86.4855973068          0.7858631475        -85.6997341593
  113907        -86.4715890415          0.7692907962        -85.7022982452
  113908        -86.4590666474          0.7570225753        -85.7020440721
  113909        -86.4497492385          0.7529046451        -85.6968445934
  113910        -86.4433436037          0.7519532122        -85.6913903915
  113911        -86.4396302386          0.7492267434        -85.6904034951
  113912        -86.4397479135          0.7468456379        -85.6929022756
  113913        -86.4446765584          0.7497863508        -85.6948902075
  113914        -86.4542475802          0.7604245448        -85.6938230354
  113915        -86.4666292600          0.7753793795        -85.6912498805
  113916        -86.4790664222          0.7876867491        -85.6913796731
  113917        -86.4895978967          0.7934331542        -85.6961647425
  113918        -86.4984048087          0.7964068351        -85.7019979736
  113919        -86.5070694565          0.8041080541        -85.7029614025
  113920        -86.5158697920          0.8169982707        -85.6988715213
  113921        -86.5235919017          0.8284631482        -85.6951287535
  113922        -86.5297945091          0.8344063011        -85.6953882080
  113923        -86.5354871299          0.8379971979        -85.6974899321
  113924        -86.5413944619          0.8433523816        -85.6980420802
  113925        -86.5468706348          0.8505397627        -85.6963308721
  113926        -86.5497395755          0.8541852577        -85.6955543178
  113927        -86.5477579934          0.8482859318        -85.6994720616
  113928        -86.5405347270          0.8329000975        -85.7076346296
  113929        -86.5303991157          0.8162701913        -85.7141289244
  113930        -86.5205324537          0.8070017734        -85.7135306803
  113931        -86.5120916149          0.8042346001        -85.7078570149
  113932        -86.5048797546          0.8016759681        -85.7032037865
  113933        -86.4997511922          0.7978169060        -85.7019342862
  113934        -86.4984947679          0.7970516612        -85.7014431067
  113935        -86.5016596072          0.8019182418        -85.6997413655
  113936        -86.5079155613          0.8101043372        -85.6978112241
  113937        -86.5145725521          0.8161805008        -85.6983920513
  113938        -86.5191037668          0.8165610032        -85.7025427636
  113939        -86.5207482497          0.8134045147        -85.7073437350
  113940        -86.5209186970          0.8136089969        -85.7073097001
  113941        -86.5210803149          0.8199835789        -85.7010967360
  113942        -86.5211637430          0.8270851061        -85.6940786369
  113943        -86.5208604638          0.8286441790        -85.6922162848
  113944        -86.5212570190          0.8262248969        -85.6950321221
  113945        -86.5237435140          0.8262409314        -85.6975025826
  113946        -86.5280167150          0.8312980466        -85.6967186684
  113947        -86.5318407696          0.8375617405        -85.6942790292
  113948        -86.5321836357          0.8377451711        -85.6944384646
  113949        -86.5272489298          0.8280908832        -85.6991580467
  113950        -86.5182120741          0.8130913866        -85.7051206875
  113951        -86.5085815944          0.8018498063        -85.7067317881
  113952        -86.5011557294          0.7971796839        -85.7039760456
  113953        -86.4969201881          0.7943826733        -85.7025375148
  113954        -86.4965296675          0.7903913066        -85.7061383609
  113955        -86.5011473242          0.7897485893        -85.7113987349
  113956        -86.5108933536          0.7982030436        -85.7126903100
  113957        -86.5233839267          0.8146677792        -85.7087161476
  113958        -86.5345215367          0.8310908683        -85.7034306683
  113959        -86.5403259479          0.8384643760        -85.7018615719
  113960        -86.5391938496          0.8346624604        -85.7045313893
  113961        -86.5328150030          0.8266925513        -85.7061224517
  113962        -86.5242040991          0.8216460147        -85.7025580844
  113963        -86.5150639400          0.8180045288        -85.6970594112
  113964        -86.5061946903          0.8100181294        -85.6961765609
  113965        -86.4991819404          0.7977936743        -85.7013882661
  113966        -86.4961241271          0.7888186909        -85.7073054362
  113967        -86.4974284764          0.7889003412        -85.7085281352
  113968        -86.5009644267          0.7962756583        -85.7046887684
  113969        -86.5032456567          0.8031580874        -85.7000875693
  113970        -86.5013173651          0.8018814769        -85.6994358883
  113971        -86.4950421240          0.7924767053        -85.7025654187
  113972        -86.4872466075          0.7827141933        -85.7045324142
  113973        -86.4810724935          0.7782269364        -85.7028455571
  113974        -86.4780309508          0.7768292827        -85.7012016681
  113975        -86.4790065565          0.7751033619        -85.7039031947
  113976        -86.4855204229          0.7758672203        -85.7096532026
  113977        -86.4986419257          0.7857053482        -85.7129365776
  113978        -86.5169398660          0.8062967901        -85.7106430759
  113979        -86.5364760008          0.8321606749        -85.7043153259
  113980        -86.5525097952          0.8545186701        -85.6979911250
  113981        -86.5614620012          0.8670528347        -85.6944091666
  113982        -86.5629326004          0.8708757716        -85.6920568288
  113983        -86.5591133135          0.8712813787        -85.6878319348
  113984        -86.5520826678          0.8689593558        -85.6831233120
  113985        -86.5432328997          0.8601249126        -85.6831079871
  113986        -86.5347824246          0.8453603722        -85.6894220524
  113987        -86.5298114233          0.8321065226        -85.6977049007
  113988        -86.5300075805          0.8275801866        -85.7024273938
  113989        -86.5336465159          0.8309927669        -85.7026537490
  113990        -86.5364981532          0.8351233945        -85.7013747587
  113991        -86.5341171904          0.8324008293        -85.7017163611
  113992        -86.5242776665          0.8206835761        -85.7035940904
  113993        -86.5084761802          0.8053992315        -85.7030769487
  113994        -86.4901809381          0.7923093598        -85.6978715782
  113995        -86.4722302560          0.7807248716        -85.6915053844
  113996        -86.4568984967          0.7673085505        -85.6895899462
  113997        -86.4469479789          0.7542153267        -85.6927326522
  113998        -86.4449682080          0.7484361235        -85.6965320845
  113999        -86.4514525897          0.7544196698        -85.6970329199
  114000        -86.4635276803          0.7685685710        -85.6949591093
  114001        -86.4764513249          0.7828703901        -85.6935809348
  114002        -86.4856288578          0.7908458242        -85.6947830336
  114003        -86.4886091639          0.7918002108        -85.6968089532
  114004        -86.4858991000          0.7901571558        -85.6957419441
  114005        -86.4792096616          0.7875028073        -85.6917068542
  114006        -86.4702819728          0.7804574988        -85.6898244740
  114007        -86.4622626221          0.7690265988        -85.6932360233
  114008        -86.4594963075          0.7601993453        -85.6992969623
  114009        -86.4654909369          0.7629396788        -85.7025512582
  114010        -86.4805339911          0.7795757279        -85.7009582632
  114011        -86.5008894738          0.8030877355        -85.6978017383
  114012        -86.5209067797          0.8235390222        -85.6973677575
  114013        -86.5353902818          0.8348429819        -85.7005472999
  114014        -86.5421834755          0.8388838815        -85.7032995940
  114015        -86.5422010741          0.8407658040        -85.7014352701
  114016        -86.5371000062          0.8399550375        -85.6971449687
  114017        -86.5296174142          0.8338727436        -85.6957446706
  114018        -86.5241555651          0.8257667938        -85.6983887712
  114019        -86.5250072290          0.8227541115        -85.7022531175
  114020        -86.5346410850          0.8316307803        -85.7030103047
  114021        -86.5515229665          0.8513287907        -85.7001941757
  114022        -86.5702421166          0.8728831387        -85.6973589779
  114023        -86.5839930665          0.8861913849        -85.6978016816
  114024        -86.5874963367          0.8868412093        -85.7006551274
  114025        -86.5793587741          0.8784668908        -85.7008918833
  114026        -86.5610226642          0.8644657019        -85.6965569622
  114027        -86.5349953487          0.8426637341        -85.6923316146
  114028        -86.5059627416          0.8129314898        -85.6930312518
  114029        -86.4801228100          0.7817350364        -85.6983877735
  114030        -86.4628467527          0.7589141176        -85.7039326351
  114031        -86.4569804049          0.7524066668        -85.7045737381
  114032        -86.4608689645          0.7605511354        -85.7003178291
  114033        -86.4692581143          0.7734009824        -85.6958571320
  114034        -86.4760607475          0.7805408117        -85.6955199359
  114035        -86.4779480528          0.7801723143        -85.6977757385
  114036        -86.4753690891          0.7778098229        -85.6975592662
  114037        -86.4700340720          0.7753417892        -85.6946922828
  114038        -86.4640830417          0.7699223473        -85.6941606945
  114039        -86.4611121095          0.7624288720        -85.6986832374
  114040        -86.4646641727          0.7581280422        -85.7065361304
  114041        -86.4769035089          0.7643848481        -85.7125186608
  114042        -86.4974634691          0.7854447355        -85.7120187336
  114043        -86.5220819585          0.8159212165        -85.7061607420
  114044        -86.5441376056          0.8438305917        -85.7003070139
  114045        -86.5575424201          0.8591348129        -85.6984076073
  114046        -86.5597395395          0.8615382397        -85.6982012998
  114047        -86.5515308540          0.8558496816        -85.6956811723
  114048        -86.5348405727          0.8424276634        -85.6924129093
  114049        -86.5133663402          0.8203773398        -85.6929890004
  114050        -86.4931474607          0.7947522969        -85.6983951638
  114051        -86.4799753157          0.7739147172        -85.7060605985
  114052        -86.4777505337          0.7672572226        -85.7104933111
  114053        -86.4864492924          0.7783814047        -85.7080678877
  114054        -86.5013107714          0.8004460845        -85.7008646869
  114055        -86.5151360440          0.8207236381        -85.6944124059
  114056        -86.5217617930          0.8296478442        -85.6921139488
  114057        -86.5191560288          0.8274494984        -85.6917065304
  114058        -86.5086581109          0.8180942029        -85.6905639080
  114059        -86.4933479995          0.8032874897        -85.6900605098
  114060        -86.4784497306          0.7864987253        -85.6919510053
  114061        -86.4700220894          0.7738703938        -85.6961516956
  114062        -86.4724329584          0.7713555763        -85.7010773822
  114063        -86.4873383543          0.7839353707        -85.7034029836
  114064        -86.5119917821          0.8102348551        -85.7017569270
  114065        -86.5392706322          0.8406016786        -85.6986689536
  114066        -86.5603471087          0.8625426364        -85.6978044723
  114067        -86.5688958651          0.8699756304        -85.6989202346
  114068        -86.5633037916          0.8653353403        -85.6979684513
  114069        -86.5451187782          0.8507905776        -85.6943282006
  114070        -86.5185065864          0.8270345662        -85.6914720202
  114071        -86.4902825151          0.7980846127        -85.6921979025
  114072        -86.4679935009          0.7714230010        -85.6965704999
  114073        -86.4579441061          0.7563266840        -85.7016174221
  114074        -86.4633324543          0.7600824841        -85.7032499702
  114075        -86.4819833771          0.7808061360        -85.7011772411
  114076        -86.5069491980          0.8077881914        -85.6991610066
  114077        -86.5294819688          0.8289515549        -85.7005304139
  114078        -86.5433762294          0.8401255922        -85.7032506372
  114079        -86.5464338444          0.8435059966        -85.7029278479
  114080        -86.5393170190          0.8397999628        -85.6995170562
  114081        -86.5257718478          0.8297484743        -85.6960233735
  114082        -86.5118366305          0.8170128691        -85.6948237614
  114083        -86.5033974636          0.8070085630        -85.6963889006
  114084        -86.5046846240          0.8062510067        -85.6984336173
  114085        -86.5167286325          0.8187540300        -85.6979746025
  114086        -86.5357398899          0.8398353749        -85.6959045149
  114087        -86.5540127246          0.8577925601        -85.6962201645
  114088        -86.5634583207          0.8623214820        -85.7011368387
  114089        -86.5597296331          0.8533760565        -85.7063535766
  114090        -86.5424564206          0.8353307230        -85.7071256976
  114091        -86.5148481436          0.8115744242        -85.7032737194
  114092        -86.4833703226          0.7853472727        -85.6980230500
  114093        -86.4556770898          0.7599798221        -85.6956972677
  114094        -86.4385218795          0.7404392731        -85.6980826064
  114095        -86.4363059473          0.7340440775        -85.7022618698
  114096        -86.4492116732          0.7452672244        -85.7039444488
  114097        -86.4722980162          0.7693524679        -85.7029455483
  114098        -86.4974921350          0.7946618643        -85.7028302707
  114099        -86.5175022951          0.8121132117        -85.7053890833
  114100        -86.5291354493          0.8219471997        -85.7071882495
  114101        -86.5325433351          0.8274951356        -85.7050481995
  114102        -86.5302484501          0.8304115080        -85.6998369422
  114103        -86.5264607862          0.8310456658        -85.6954151204
  114104        -86.5257705433          0.8306198081        -85.6951507352
  114105        -86.5316772850          0.8323879944        -85.6992892906
  114106        -86.5456143106          0.8417815199        -85.7038327907
  114107        -86.5654008691          0.8602733339        -85.7051275352
  114108        -86.5849672538          0.8809175101        -85.7040497437
  114109        -86.5968056663          0.8927429543        -85.7040627121
  114110        -86.5961297930          0.8908257825        -85.7053040105
  114111        -86.5825357240          0.8783776851        -85.7041580389
  114112        -86.5584582615          0.8591531565        -85.6993051050
  114113        -86.5286964045          0.8359155486        -85.6927808559
  114114        -86.4995333548          0.8112903229        -85.6882430319
  114115        -86.4771064628          0.7890832160        -85.6880232468
  114116        -86.4660336034          0.7749118920        -85.6911217114
  114117        -86.4680802732          0.7745899303        -85.6934903429
  114118        -86.4805385520          0.7875391021        -85.6929994499
  114119        -86.4968116442          0.8052399134        -85.6915717308
  114120        -86.5094304281          0.8174830580        -85.6919473701
  114121        -86.5140542301          0.8213283274        -85.6927259027
  114122        -86.5100236289          0.8190629413        -85.6909606876
  114123        -86.4990532129          0.8122280344        -85.6868251784
  114124        -86.4847791704          0.8018381848        -85.6829409856
  114125        -86.4718490485          0.7900073471        -85.6818417014
  114126        -86.4646914153          0.7807339799        -85.6839574353
  114127        -86.4662729227          0.7788786162        -85.6873943065
  114128        -86.4767905222          0.7872525670        -85.6895379552
  114129        -86.4923709184          0.8014895320        -85.6908813864
  114130        -86.5061445313          0.8117711891        -85.6943733422
  114131        -86.5117404334          0.8110530190        -85.7006874145
  114132        -86.5068159318          0.8013731747        -85.7054427571
  114133        -86.4925710154          0.7875763251        -85.7049946903
  114134        -86.4727426799          0.7723398890        -85.7004027909
  114135        -86.4529928870          0.7574524932        -85.6955403937
  114136        -86.4396129784          0.7465107041        -85.6931022742
  114137        -86.4377520209          0.7450366196        -85.6927154013
  114138        -86.4500006732          0.7583407656        -85.6916599076
  114139        -86.4750352682          0.7865956230        -85.6884396452
  114140        -86.5072905409          0.8215101479        -85.6857803929
  114141        -86.5389552193          0.8509871419        -85.6879680775
  114142        -86.5636520436          0.8688580057        -85.6947940379
  114143        -86.5788265684          0.8779878240        -85.7008387444
  114144        -86.5843332610          0.8813006521        -85.7030326089
  114145        -86.5819368440          0.8790111614        -85.7029256826
  114146        -86.5751959081          0.8715466393        -85.7036492688
  114147        -86.5684824324          0.8623295493        -85.7061528831
  114148        -86.5656421376          0.8573619230        -85.7082802146
  114149        -86.5686194551          0.8618458499        -85.7067736052
  114150        -86.5757743053          0.8741126682        -85.7016616371
  114151        -86.5819304283          0.8845072797        -85.6974231486
  114152        -86.5807942261          0.8822626208        -85.6985316054
  114153        -86.5686671751          0.8651807568        -85.7034864183
  114154        -86.5457923199          0.8389785470        -85.7068137730
  114155        -86.5148706245          0.8088355404        -85.7060350842
  114156        -86.4807518235          0.7778198466        -85.7029319769
  114157        -86.4499795418          0.7494799144        -85.7004996273
  114158        -86.4289205271          0.7290095286        -85.6999109985
  114159        -86.4220960727          0.7226178272        -85.6994782455
  114160        -86.4306581529          0.7340857638        -85.6965723891
  114161        -86.4509382775          0.7587040305        -85.6922342471
  114162        -86.4755082169          0.7843891608        -85.6911190561
  114163        -86.4963970637          0.8001869565        -85.6962101072
  114164        -86.5089528673          0.8052020898        -85.7037507775
  114165        -86.5122013043          0.8042912131        -85.7079100913
  114166        -86.5073842941          0.8000855080        -85.7072987861
  114167        -86.4977723654          0.7931667615        -85.7046056039
  114168        -86.4880418033          0.7849006070        -85.7031411963
  114169        -86.4827626089          0.7788839867        -85.7038786222
  114170        -86.4855844104          0.7815177033        -85.7040667071
  114171        -86.4973466451          0.7966633101        -85.7006833350
  114172        -86.5145037417          0.8190459262        -85.6954578154
  114173        -86.5304778253          0.8371223567        -85.6933554686
  114174        -86.5389030940          0.8423105801        -85.6965925139
  114175        -86.5369051813          0.8358384755        -85.7010667057
  114176        -86.5250742802          0.8232239212        -85.7018503590
  114177        -86.5062576305          0.8076380998        -85.6986195307
  114178        -86.4851674532          0.7901946559        -85.6949727974
  114179        -86.4676566217          0.7737680189        -85.6938886028
  114180        -86.4590556694          0.7636869441        -85.6953687253
  114181        -86.4630484625          0.7673892742        -85.6956591883
  114182        -86.4794727605          0.7870452988        -85.6924274616
  114183        -86.5034155124          0.8148106647        -85.6886048476
  114184        -86.5272696496          0.8378584862        -85.6894111634
  114185        -86.5443437607          0.8488006623        -85.6955430984
  114186        -86.5514424317          0.8498980510        -85.7015443807
  114187        -86.5481131435          0.8454078735        -85.7027052700
  114188        -86.5357465998          0.8358004254        -85.6999461744
  114189        -86.5174844424          0.8193486216        -85.6981358208
  114190        -86.4979964585          0.7976501889        -85.7003462696
  114191        -86.4823922578          0.7777332016        -85.7046590562
  114192        -86.4747491416          0.7693176276        -85.7054315140
  114193        -86.4753905266          0.7748075970        -85.7005829296
  114194        -86.4806675060          0.7867068274        -85.6939606786
  114195        -86.4852919940          0.7942287253        -85.6910632686
  114196        -86.4856492808          0.7932698412        -85.6923794397
  114197        -86.4811473245          0.7876337197        -85.6935136049
  114198        -86.4729211951          0.7812619499        -85.6916592452
  114199        -86.4628405425          0.7735311925        -85.6893093500
  114200        -86.4536674107          0.7624291778        -85.6912382329
  114201        -86.4491543206          0.7505770913        -85.6985772293
  114202        -86.4530338320          0.7461136685        -85.7069201635
  114203        -86.4670814430          0.7569067213        -85.7101747217
  114204        -86.4889215965          0.7815955533        -85.7073260431
  114205        -86.5129436545          0.8104243341        -85.7025193204
  114206        -86.5331816836          0.8334133938        -85.6997682898
  114207        -86.5462563132          0.8482467938        -85.6980095194
  114208        -86.5513132211          0.8573319604        -85.6939812607
  114209        -86.5486023261          0.8606442739        -85.6879580522
  114210        -86.5388722717          0.8541962917        -85.6846759801
  114211        -86.5241364635          0.8358669787        -85.6882694848
  114212        -86.5081704820          0.8110301293        -85.6971403527
  114213        -86.4953691132          0.7907121641        -85.7046569491
  114214        -86.4883887060          0.7826214762        -85.7057672298
  114215        -86.4863798891          0.7841792183        -85.7022006708
  114216        -86.4861364460          0.7864287158        -85.6997077302
  114217        -86.4849890396          0.7840329313        -85.7009561083
  114218        -86.4826877673          0.7803027124        -85.7023850549
  114219        -86.4804226025          0.7804147980        -85.7000078044
  114220        -86.4791270211          0.7843099048        -85.6948171163
  114221        -86.4790698827          0.7864728263        -85.6925970564
  114222        -86.4807880195          0.7831773093        -85.6976107102
  114223        -86.4857029741          0.7780226798        -85.7076802943
  114224        -86.4953215084          0.7794260808        -85.7158954275
  114225        -86.5094356038          0.7913411864        -85.7180944174
  114226        -86.5251967732          0.8085602913        -85.7166364819
  114227        -86.5388098566          0.8222182868        -85.7165915697
  114228        -86.5480941324          0.8294056719        -85.7186884606
  114229        -86.5533030292          0.8348749839        -85.7184280453
  114230        -86.5555201767          0.8431590873        -85.7123610894
  114231        -86.5555053778          0.8528997226        -85.7026056552
  114232        -86.5534608911          0.8580995351        -85.6953613560
  114233        -86.5505067691          0.8565011993        -85.6940055697
  114234        -86.5490566062          0.8535936828        -85.6954629234
  114235        -86.5510738953          0.8566991289        -85.6943747664
  114236        -86.5561560360          0.8660782113        -85.6900778247
  114237        -86.5615163367          0.8739682412        -85.6875480955
  114238        -86.5642293104          0.8729472742        -85.6912820362
  114239        -86.5636865816          0.8647545555        -85.6989320261
  114240        -86.5611196569          0.8571835042        -85.7039361527
  114241        -86.5576926631          0.8551176592        -85.7025750039
  114242        -86.5534810988          0.8559465949        -85.6975345039
  114243        -86.5478527177          0.8532411602        -85.6946115575
