frame,time_ps,E_neutral_kJmol,E_charged_kJmol,gap_kJmol,gap_fluctuation_kJmol,gap_cm-1,gap_fluctuation_cm-1
99564,998.26,-21030.4012086,-20824.5435411,205.857667563,10.5500871109,17208.3572293,881.918414574
99565,998.264,-21012.0163642,-20804.9790946,207.037269645,11.7296891929,17306.9642633,980.525448526
99566,998.268,-20354.8951582,-20152.6233073,202.27185086,6.96427040814,16908.6063601,582.167545391
99567,998.272,-20630.3725492,-20433.7488219,196.62372732,1.31614686832,16436.4601015,110.021286768
99568,998.276,-20848.1145709,-20653.6093817,194.505189228,-0.802391223412,16259.3641462,-67.0746685009
99569,998.28,-20715.4070952,-20520.4821504,194.924944786,-0.382635665612,16294.4529708,-31.985843911
99570,998.284,-20604.4263768,-20408.025209,196.401167803,1.09358735075,16417.8555786,91.4167639028
99571,998.288,-20723.018449,-20526.5604202,196.458028843,1.1504483916,16422.6087905,96.1699757456
99572,998.292,-20964.6119071,-20770.4392152,194.172691938,-1.1348885142,16231.5695432,-94.8692715652
99573,998.296,-20888.1252193,-20697.1699672,190.955252043,-4.35232840872,15962.6125705,-363.826244236
99574,998.3,-21293.4562068,-21105.0753613,188.380845439,-6.92673501262,15747.4089834,-579.029831346
99575,998.304,-21102.1368717,-20913.16284,188.974031726,-6.33354872585,15796.9954848,-529.443329919
99576,998.308,-20644.4670252,-20450.975785,193.491240248,-1.81634020384,16174.6046302,-151.834184501
99577,998.312,-20709.6129888,-20509.654427,199.958561849,4.65098139741,16715.2304993,388.791684571
99578,998.316,-20857.6531846,-20652.7221144,204.931070226,9.623489774,17130.8997405,804.460925767
99579,998.32,-20790.7541306,-20585.6228982,205.131232444,9.8236519921,17147.6319953,821.193180599
99580,998.324,-20574.397417,-20373.9689232,200.428493799,5.12091334693,16754.5137427,428.074927972
99581,998.328,-21084.2450051,-20889.3088313,194.936173791,-0.371406661309,16295.3916423,-31.0471724509
99582,998.332,-20996.5714915,-20804.0972553,192.47423624,-2.8333442115,16089.5897339,-236.849080835
99583,998.336,-20916.0680767,-20722.9539759,193.114100838,-2.19347961338,16143.0782375,-183.360577282
99584,998.34,-20688.0896747,-20491.7497326,196.339942137,1.03236168566,16412.7375127,86.2986979643
99585,998.344,-20060.5086264,-19860.7018925,199.806733984,4.49915353204,16702.5386809,376.099866114
99586,998.348,-21020.742501,-20820.7509253,199.991575729,4.68399527712,16717.9902442,391.55142941
99587,998.352,-20682.9402845,-20485.1165899,197.823694627,2.51611417504,16536.7695353,210.330720572
99588,998.356,-20321.1085266,-20126.6090328,194.49949387,-0.808086581854,16258.8880515,-67.5507632891
99589,998.36,-21078.0050538,-20886.4641694,191.540884368,-3.76669608334,16011.5676101,-314.871204671
99590,998.364,-20749.5581721,-20557.5794886,191.978683481,-3.32889697092,16048.164758,-278.274056698
99591,998.368,-21058.0253228,-20862.8405964,195.184726427,-0.122854025124,16316.1690202,-10.269794545
99592,998.372,-21010.443419,-20811.2396028,199.203816198,3.8962357464,16652.1386897,325.699874906
99593,998.376,-20881.2899121,-20679.9599715,201.329940549,6.02236009757,16829.8688067,503.429991943
99594,998.38,-21034.3941963,-20835.2707904,199.123405906,3.81582545429,16645.4169141,318.978099381
99595,998.384,-20862.8784076,-20667.8242688,195.054138762,-0.253441689717,16305.2527439,-21.1860708667
99596,998.388,-21536.3830757,-21343.7886145,192.594461205,-2.71311924648,16099.6397562,-226.799058553
99597,998.392,-20745.0560665,-20552.123504,192.932562494,-2.37501795802,16127.9028169,-198.535997864
99598,998.396,-20288.2106422,-20094.0872823,194.123359908,-1.18422054382,16227.4457075,-98.9931072165
99599,998.4,-20911.0997494,-20717.6043203,193.495429128,-1.81215132427,16174.9547932,-151.484021513
99600,998.404,-20789.439346,-20597.0424259,192.396920094,-2.91066035751,16083.1266088,-243.312205945
99601,998.408,-20800.7254465,-20607.8863226,192.839123891,-2.46845656043,16120.0919597,-206.346855086
99602,998.412,-20288.4072527,-20094.7287355,193.678517213,-1.6290632385,16190.2597621,-136.179052688
99603,998.416,-20976.0943571,-20783.5988527,192.495504379,-2.81207607278,16091.3676115,-235.071203271
99604,998.42,-21280.3194863,-21091.4731086,188.846377663,-6.46120278925,15786.3244384,-540.11437633
99605,998.424,-20242.4690959,-20056.7000291,185.769066828,-9.53851362358,15529.0813405,-797.357474291
99606,998.428,-20916.6634984,-20731.002163,185.661335419,-9.64624503257,15520.0756979,-806.363116843
99607,998.432,-20920.5132989,-20732.8058691,187.707429771,-7.60015068125,15691.1158294,-635.322985382
99608,998.436,-20687.3269154,-20497.2567865,190.070128822,-5.23745162998,15888.622047,-437.816767707
99609,998.44,-20637.9826048,-20446.6510918,191.331512993,-3.9760674593,15994.0655298,-332.373284987
99610,998.444,-20571.566314,-20379.4340021,192.132311912,-3.17526853993,16061.007092,-265.43172271
99611,998.448,-21402.1759703,-21207.6632752,194.512695155,-0.794885297254,16259.9915927,-66.4472220706
99612,998.452,-20454.6291604,-20258.0195973,196.609563151,1.30198269941,16435.2760695,108.837254706
99613,998.456,-20787.0444957,-20590.9793517,196.065144023,0.757563571003,16389.7661841,63.3273693814
99614,998.46,-21577.6607405,-21383.8648699,193.795870614,-1.51170983745,16200.0697403,-126.369074409
99615,998.464,-20130.6250528,-19938.6306127,191.994440065,-3.31314038684,16049.4819056,-276.956909124
99616,998.468,-20740.1278871,-20548.0949942,192.032892936,-3.27468751564,16052.6963146,-273.7425001
99617,998.472,-21015.2841487,-20822.6812635,192.602885178,-2.70469527422,16100.3439453,-226.094869461
99618,998.476,-20766.0883837,-20575.9877687,190.100615034,-5.20696541769,15891.1704954,-435.268319365
99619,998.48,-21251.0026721,-21066.1728544,184.829817769,-10.4777626824,15450.5662503,-875.872564462
99620,998.484,-20253.3471842,-20071.165164,182.182020278,-13.1255601734,15229.2276641,-1097.21115066
99621,998.488,-20650.6731184,-20464.3956806,186.277437832,-9.03014261986,15571.5778379,-754.860976878
99622,998.492,-20622.0011659,-20427.3331915,194.667974375,-0.639606077288,16272.9719218,-53.466892899
99623,998.496,-19878.4491967,-19677.1187394,201.330457323,6.02287687166,16829.9120056,503.473190884
99624,998.5,-21062.4922503,-20859.9492715,202.542978773,7.23539832072,16931.2708838,604.832069039
99625,998.504,-21243.1244728,-21043.6109918,199.513480976,4.20590052445,16678.0246437,351.585828949
99626,998.508,-20953.4436354,-20756.1668334,197.27680207,1.9692216182,16491.0528875,164.614072776
99627,998.512,-20917.6995684,-20720.6300706,197.069497861,1.76191740955,16473.7236089,147.284794155
99628,998.516,-21048.1012943,-20851.8405568,196.260737523,0.953157071091,16406.116524,79.6777092113
99629,998.52,-21291.2171336,-21095.9160606,195.301072978,-0.00650747384375,16325.8948324,-0.543982334443
99630,998.524,-20682.1067907,-20484.8454075,197.26138315,1.95380269781,16489.7639664,163.325151681
99631,998.528,-21051.8192942,-20848.2442191,203.575075061,8.26749460946,17017.5473963,691.108581553
99632,998.532,-21330.790158,-21121.5165884,209.273569577,13.9659891249,17493.9043397,1167.46552493
99633,998.536,-20748.1517023,-20540.3844773,207.767225006,12.4596445544,17367.9837666,1041.54495182
99634,998.54,-21078.8008878,-20878.0677489,200.733138905,5.42555845304,16779.980085,453.541270208
99635,998.544,-21312.0063954,-21117.0566026,194.949792777,-0.357787674954,16296.5301007,-29.9087140924
99636,998.548,-20941.7193055,-20746.7144759,195.004829547,-0.302750904818,16301.1308154,-25.307999373
99637,998.552,-20599.3696848,-20399.6161652,199.753519618,4.44593916629,16698.0903072,371.651492505
99638,998.556,-20371.7350335,-20169.0430625,202.691971007,7.38439055505,16943.725662,617.286847251
99639,998.56,-20663.7388282,-20463.4509928,200.287835388,4.98025493639,16742.7556178,416.316803028
99640,998.564,-20951.6240987,-20755.373497,196.250601746,0.943021293694,16405.2692391,78.8304243844
99641,998.568,-21118.8887855,-20922.3092611,196.579524387,1.27194393478,16432.7650248,106.326210068
99642,998.572,-21244.8004532,-21043.3206027,201.47985047,6.17227001812,16842.4002975,515.961482733
99643,998.576,-21232.5447318,-21026.4913742,206.053357545,10.7457770931,17224.7156344,898.276819675
99644,998.58,-21115.2387311,-20907.4689743,207.769756802,12.4621763497,17368.1954081,1041.75659338
99645,998.584,-20887.8491677,-20681.2279221,206.621245572,11.3136651202,17272.1873665,945.748551739
99646,998.588,-21109.1007881,-20904.525749,204.575039111,9.26745865953,17101.1378634,774.699048665
99647,998.592,-21090.4258142,-20887.7785367,202.647277459,7.33969700703,16939.9895731,613.550758382
99648,998.596,-20888.3956919,-20691.2363658,197.1593261,1.85174564855,16481.2326633,154.793848562
99649,998.6,-21143.8324903,-20954.3678984,189.464591958,-5.8429884939,15838.003118,-488.435696762
99650,998.604,-20933.5218388,-20746.8193656,186.702473198,-8.60510725396,15607.1080199,-719.330794796
99651,998.608,-20884.9418786,-20694.0190158,190.922862778,-4.38471767388,15959.9050394,-366.533775376
99652,998.612,-20957.7058181,-20759.7631188,197.942699301,2.63511884931,16546.7175493,220.278734513
99653,998.616,-20690.4676575,-20488.7872426,201.680414877,6.37283442492,16859.1661727,532.727357915
99654,998.62,-20599.7672579,-20400.3456535,199.421604326,4.11402387439,16670.3443555,343.905540749
99655,998.624,-20592.4179979,-20398.0620667,194.355931209,-0.951649242407,16246.8871502,-79.551664576
99656,998.628,-20969.6191512,-20778.1528812,191.466269935,-3.84131051688,16005.3303305,-321.108484254
99657,998.632,-21184.6167394,-20992.655943,191.960796377,-3.34678407528,16046.6695129,-279.769301861
99658,998.636,-20985.7038238,-20793.4496316,192.254192167,-3.05338828502,16071.1954857,-255.243328998
99659,998.64,-20682.9058744,-20491.8484676,191.057406806,-4.25017364615,15971.1520418,-355.286772922
99660,998.644,-20426.1212089,-20234.7225801,191.39862881,-3.90895164168,15999.675974,-326.762840746
99661,998.648,-21034.0830945,-20839.7724424,194.310652135,-0.996928316474,16243.1021151,-83.3366995994
99662,998.652,-20784.099232,-20586.6055628,197.493669274,2.18608882256,16509.1815702,182.742755414
99663,998.656,-20208.0176346,-20010.4171662,197.600468412,2.29288796025,16518.1092809,191.670466172
99664,998.66,-21219.2040697,-21024.0602414,195.143828271,-0.163752181301,16312.7502013,-13.6886134302
99665,998.664,-21229.1233426,-21035.4273292,193.696013398,-1.61156705428,16191.7223288,-134.716485898
99666,998.668,-20836.837578,-20642.7249605,194.11261748,-1.19496297191,16226.5477107,-99.8911040811
99667,998.672,-21164.6205534,-20969.6714267,194.949126768,-0.358453683896,16296.4744267,-29.9643880924
99668,998.676,-20795.243681,-20603.1649216,192.078759419,-3.22882103274,16056.5304532,-269.908361534
99669,998.68,-20755.4733807,-20569.0640479,186.409332761,-8.89824769043,15582.603393,-743.835421749
99670,998.684,-20846.46708,-20661.6521819,184.814898128,-10.492682324,15449.3190656,-877.11974911
99671,998.688,-20946.2338421,-20757.7551667,188.478675356,-6.82890509628,15755.5869258,-570.851888945
99672,998.692,-20684.2735133,-20489.9797846,194.293728666,-1.01385178543,16241.6874236,-84.7513911324
99673,998.696,-20204.1638719,-20005.4583536,198.705518286,3.39793783462,16610.484237,284.045422225
99674,998.7,-20550.6429536,-20350.5466918,200.096261869,4.78868141729,16726.7413221,400.302507367
99675,998.704,-20645.3841589,-20444.5093572,200.874801727,5.56722127486,16791.8221721,465.383357378
99676,998.708,-20705.5929915,-20503.9107607,201.682230892,6.37465044043,16859.3179797,532.879164958
99677,998.712,-20595.8253824,-20395.5002672,200.325115206,5.01753475432,16745.8719672,419.433152455
99678,998.716,-20850.629248,-20655.221436,195.407812031,0.10023157896,16334.8175205,8.37870571852
99679,998.72,-21052.055075,-20862.9615929,189.093482133,-6.21409831862,15806.9807591,-519.458055612
99680,998.724,-21000.9584422,-20815.4774142,185.481027997,-9.82655245481,15505.0031744,-821.435640348
99681,998.728,-21297.0984202,-21111.6619206,185.436499581,-9.87108087131,15501.2808894,-825.1579253
99682,998.732,-20493.9628907,-20306.7404253,187.222465435,-8.08511501695,15650.5759766,-675.86283814
99683,998.736,-20604.9143527,-20415.8292996,189.085053085,-6.22252736705,15806.2761457,-520.162669039
99684,998.74,-21037.0022861,-20846.6207604,190.381525712,-4.92605473987,15914.6527943,-411.786020401
99685,998.744,-20720.3574926,-20528.3140549,192.043437697,-3.26414275515,16053.5777878,-272.861026957
99686,998.748,-21206.359741,-21011.9947815,194.364959434,-0.942621017463,16247.6418508,-78.7969639043
99687,998.752,-20481.5355258,-20287.304704,194.230821759,-1.07675869279,16236.4288168,-90.0099979499
99688,998.756,-20764.9615868,-20574.644678,190.316908748,-4.99067170419,15909.2512379,-417.187576819
99689,998.76,-21284.1726924,-21097.8342062,186.338486236,-8.96909421546,15576.681086,-749.757728777
99690,998.764,-20549.5994817,-20363.5508965,186.048585248,-9.25899520405,15552.4472557,-773.991559033
99691,998.768,-21147.4113926,-20958.9694906,188.44190192,-6.86567853152,15752.5129067,-573.925908084
99692,998.772,-20619.3420931,-20429.3210373,190.021055814,-5.28652463774,15884.5198639,-441.918950821
99693,998.776,-20479.4846065,-20290.1103331,189.374273363,-5.93330708858,15830.453073,-495.985741704
99694,998.78,-21135.6758075,-20947.9852336,187.690573938,-7.61700651401,15689.7067918,-636.73202297
99695,998.784,-20447.2639794,-20260.314345,186.949634416,-8.35794603632,15627.7690843,-698.669730398
99696,998.788,-21224.6827191,-21035.6058223,189.076896793,-6.23068365873,15805.594333,-520.844481781
99697,998.792,-21149.1710934,-20958.1130393,191.058054022,-4.24952643004,15971.2061449,-355.23266988
99698,998.796,-20080.361142,-19891.1477106,189.213431398,-6.09414905364,15817.0077347,-509.431080054
99699,998.8,-21094.2150481,-20908.6399523,185.575095801,-9.73248465095,15512.8666288,-813.572185993
99700,998.804,-21167.0563075,-20984.8083276,182.247979907,-13.0596005449,15234.7414585,-1091.69735628
99701,998.808,-20729.6059718,-20549.6347783,179.97119344,-15.3363870115,15044.4169721,-1282.02184269
99702,998.812,-20966.5629097,-20787.5534566,179.00945308,-16.298127372,14964.0217559,-1362.41705887
99703,998.816,-20769.7354229,-20590.054075,179.681347863,-15.6262325888,15020.1877738,-1306.25104092
99704,998.82,-20934.4681321,-20750.5897608,183.878371367,-11.4292090847,15371.0315418,-955.407272928
99705,998.824,-20742.5515138,-20551.8835335,190.667980263,-4.63960018865,15938.5985249,-387.840289812
99706,998.828,-20781.3242864,-20585.010019,196.31426741,1.00668695832,16410.5912731,84.152458356
99707,998.832,-21055.4510302,-20857.2750543,198.175975882,2.86839543016,16566.2179487,239.779133911
99708,998.836,-20610.9135338,-20415.4864965,195.427037337,0.119456884794,16336.4246305,9.98581578904
99709,998.84,-20955.3571075,-20764.0545644,191.302543093,-4.00503735869,15991.6438353,-334.794979469
99710,998.844,-20869.1787448,-20679.465986,189.712758766,-5.59482168542,15858.7482432,-467.690571534
99711,998.848,-20454.0635974,-20263.3310531,190.732544287,-4.57503616455,15943.9956559,-382.443158852
99712,998.852,-20742.7424336,-20550.8266704,191.915763176,-3.39181727615,16042.9050313,-283.533783491
99713,998.856,-20725.3584168,-20533.8942364,191.464180313,-3.8434001389,16005.1556517,-321.283163015
99714,998.86,-20935.1184598,-20745.0275687,190.090891147,-5.21668930517,15890.3576419,-436.081172883
99715,998.864,-20712.7120238,-20523.4119556,189.300068125,-6.00751232656,15824.2499995,-502.188815209
99716,998.868,-20389.0705028,-20199.0373089,190.03319391,-5.27438654198,15885.5345295,-440.90428525
99717,998.872,-20736.1898997,-20544.4327315,191.757168127,-3.55041232455,16029.6475205,-296.791294275
99718,998.876,-20739.545395,-20545.6658718,193.879523286,-1.42805716575,16207.0625576,-119.376257115
99719,998.88,-20917.9708352,-20721.4463928,196.524442447,1.2168619948,16428.1605342,101.721719444
99720,998.884,-21061.3190266,-20863.1086518,198.21037488,2.9027944285,16569.0934804,242.654665625
99721,998.888,-20885.834088,-20687.6765282,198.157559827,2.84997937525,16564.6784867,238.239671935
99722,998.892,-20786.6548466,-20590.3878668,196.266979737,0.959399285371,16406.6383323,80.1995175778
99723,998.896,-20629.666315,-20436.5639409,193.10237411,-2.20520634224,16142.0979595,-184.340855266
99724,998.9,-20859.3876554,-20667.4407244,191.946930979,-3.36064947265,16045.5104562,-280.928358572
99725,998.904,-20735.0948732,-20541.011524,194.083349237,-1.22423121489,16224.1010766,-102.33773814
99726,998.908,-20637.6454185,-20440.6840833,196.961335179,1.65375472706,16464.6819147,138.243099953
99727,998.912,-20903.9520662,-20705.9263253,198.025740913,2.71816046134,16553.659286,227.220471208
99728,998.916,-20786.2413587,-20589.0038628,197.237495912,1.92991545998,16487.7671493,161.328334528
99729,998.92,-21277.851155,-21081.7668027,196.084352339,0.776771887418,16391.371874,64.9330592474
99730,998.924,-21303.7794367,-21108.8971251,194.882311533,-0.425268919068,16290.8891091,-35.5497056024
99731,998.928,-20721.6876908,-20527.7262606,193.961430153,-1.34615029916,16213.909437,-112.529377733
99732,998.932,-20732.883454,-20540.5230408,192.360413228,-2.94716722402,16080.0748731,-246.363941679
99733,998.936,-20762.7314875,-20572.1918434,190.539644087,-4.76793636488,15927.8704583,-398.568356404
99734,998.94,-21073.310133,-20881.7178003,191.592332661,-3.71524779076,16015.8683515,-310.570463251
99735,998.944,-21053.588074,-20858.605993,194.982081053,-0.325499398582,16299.2291898,-27.2096249561
99736,998.948,-20725.9757896,-20527.3609343,198.614855254,3.30727480197,16602.9053993,276.466584518
99737,998.952,-20712.8655685,-20512.1817533,200.683815214,5.37623476196,16775.8569463,449.418131604
99738,998.956,-20734.4691744,-20533.004014,201.46516045,6.15757999798,16841.1723077,514.733492942
99739,998.96,-21219.9880526,-21017.1029095,202.885143047,7.5775625952,16959.8735836,633.434768836
99740,998.964,-20853.0925797,-20649.7942578,203.298321923,7.99074147136,16994.4126405,667.973825772
99741,998.968,-20585.8734193,-20384.8063699,201.067049366,5.75946891393,16807.8928198,481.454005068
99742,998.972,-21031.8868067,-20835.1722564,196.714550283,1.40696983162,16444.0523084,117.613493634
99743,998.976,-20864.1833326,-20671.9793576,192.203975039,-3.10360541275,16066.9976617,-259.441153074
99744,998.98,-21142.6602332,-20951.1411746,191.519058633,-3.78852181901,16009.743121,-316.695693702
99745,998.984,-20932.0700539,-20738.1245027,193.945551109,-1.36202934273,16212.5820526,-113.856762121
99746,998.988,-20302.0599108,-20106.7253582,195.334552526,0.0269720736918,16328.693504,2.25468929479
99747,998.992,-20383.6134574,-20188.4762467,195.137210715,-0.170369736842,16312.1970169,-14.2417978759
99748,998.996,-20177.7488443,-19982.5014768,195.247367415,-0.0602130368704,16321.4053979,-5.03341682919
99749,999,-20479.3214348,-20282.3083563,197.013078509,1.70549805735,16469.0073193,142.5685046
99750,999.004,-21029.4069916,-20830.5653728,198.841618776,3.53403832441,16621.8613495,295.422534748
99751,999.008,-20919.4649588,-20720.6708959,198.794062845,3.48648239295,16617.8859841,291.447169308
99752,999.012,-20889.4380034,-20692.7081359,196.729867513,1.42228706092,16445.3327288,118.893914017
99753,999.016,-20631.6407833,-20438.0713055,193.569477784,-1.73810266815,16181.1447775,-145.294037229
99754,999.02,-20731.6411259,-20539.3792155,192.261910355,-3.04567009706,16071.8406759,-254.598138866
99755,999.024,-20973.4357033,-20780.3035031,193.132200184,-2.1753802683,16144.5912246,-181.847590181
99756,999.028,-20805.9392926,-20612.468828,193.470464536,-1.83711591602,16172.8679163,-153.570898422
99757,999.032,-20874.5942017,-20680.5811958,194.01300587,-1.2945745821,16218.2208303,-108.217984457
99758,999.036,-20867.1062248,-20670.8552276,196.250997208,0.943416755699,16405.3022972,78.8634824265
99759,999.04,-20981.0678187,-20782.012879,199.054939682,3.74735923034,16639.6935847,313.254769986
99760,999.044,-21451.2291501,-21251.5171759,199.711974204,4.40439375213,16694.6173818,368.178567078
99761,999.048,-21186.0691393,-20989.7792505,196.289888743,0.982308290791,16408.5533756,82.1145608876
99762,999.052,-20553.9368172,-20364.1507042,189.786113009,-5.52146744308,15864.880179,-461.55863571
99763,999.056,-20604.5217315,-20420.5784077,183.943323792,-11.3642566598,15376.4611405,-949.977674204
99764,999.06,-21094.0039081,-20910.572552,183.431356099,-11.8762243529,15333.6639834,-992.774831371
99765,999.064,-21403.7969154,-21214.9624937,188.834421722,-6.47315873004,15785.3249998,-541.113814936
99766,999.068,-21122.081861,-20927.1238066,194.958054444,-0.349526007724,16297.2207221,-29.2180926417
99767,999.072,-21026.8358349,-20828.8943461,197.941488835,2.63390838279,16546.6163622,220.177547414
99768,999.076,-21183.4312141,-20985.3347902,198.096423857,2.78884340489,16559.5679186,233.129103891
99769,999.08,-20496.2602402,-20298.4952434,197.764996872,2.45741642064,16531.8627862,205.423971466
99770,999.084,-20340.7366668,-20141.7709268,198.965739972,3.65815951998,16632.2370712,305.79825647
99771,999.088,-21001.767743,-20801.5889818,200.178761223,4.87118077145,16733.6377296,407.198914843
99772,999.092,-21271.9176113,-21071.7772041,200.14040717,4.83282671854,16730.4315811,403.992766384
99773,999.096,-21140.572561,-20940.419339,200.153222035,4.84564158329,16731.5028202,405.064005425
99774,999.1,-20908.9753855,-20708.1874972,200.787888292,5.48030784027,16784.5567763,458.117961592
99775,999.104,-21103.0091047,-20902.6684689,200.340635827,5.0330553754,16747.1693898,420.730575063
99776,999.108,-20991.5110199,-20794.7339461,196.777073802,1.46949335004,16449.2788664,122.840051638
99777,999.112,-20818.6397188,-20625.5464539,193.093264857,-2.21431559438,16141.3364855,-185.102329283
99778,999.116,-20745.077551,-20551.357445,193.720106032,-1.58747441936,16193.7363159,-132.702498888
99779,999.12,-20431.3565961,-20233.3892987,197.967297346,2.65971689369,16548.7737852,222.334970455
99780,999.124,-21024.3403141,-20821.3111204,203.029193652,7.72161319969,16971.9152738,645.476459051
99781,999.128,-21147.2915898,-20940.9588874,206.332702409,11.0251219575,17248.0670416,921.628226861
99782,999.132,-20892.9452412,-20686.5944512,206.350789925,11.0432094729,17249.5790398,923.14022508
99783,999.136,-20934.1456354,-20730.0987646,204.046870852,8.73929039995,17056.9864446,730.547629892
99784,999.14,-20583.1129659,-20381.21232,201.900645859,6.59306540719,16877.5760452,551.13723043
99785,999.144,-20593.1737467,-20391.4224488,201.751297868,6.44371741646,16865.091528,538.652713304
99786,999.148,-20574.7124526,-20372.7444118,201.968040874,6.66046042258,16883.2098285,556.771013781
99787,999.152,-20621.5340922,-20419.704379,201.82971327,6.52213281769,16871.6465437,545.207728975
99788,999.156,-20723.1954646,-20520.9999374,202.195527167,6.88794671477,16902.2261976,575.787382844
99789,999.16,-20864.7633606,-20661.8811272,202.882233387,7.57465293488,16959.630355,633.191540227
99790,999.164,-21079.3091657,-20875.2450399,204.064125743,8.75654529107,17058.4288409,731.990026155
99791,999.168,-21032.2500117,-20828.467177,203.782834715,8.47525426358,17034.9147472,708.475932443
99792,999.172,-21020.2719516,-20818.6002391,201.671712566,6.36413211442,16858.4387163,531.999901564
99793,999.176,-20591.4848855,-20391.0882706,200.396614928,5.08903447606,16751.8488772,425.410062463
99794,999.18,-20564.869072,-20365.068979,199.800093081,4.49251262903,16701.9835447,375.544729972
99795,999.184,-21170.4223331,-20972.3650535,198.057279564,2.74969911265,16556.2957113,229.856896582
99796,999.188,-20987.9846113,-20793.6965724,194.288038886,-1.01954156573,16241.2117951,-85.2270196243
99797,999.192,-20982.4453914,-20790.8486416,191.596749785,-3.71083066699,16016.2375942,-310.201220538
99798,999.196,-20621.9723097,-20428.2611193,193.71119037,-1.59639008171,16192.9910247,-133.447790061
99799,999.2,-20071.1711468,-19872.5767874,198.594359464,3.28677901264,16601.1920851,274.75327032
99800,999.204,-20638.2115368,-20435.472096,202.739440824,7.4318603723,16947.6938288,621.255014103
99801,999.208,-20836.8619906,-20633.6945197,203.167470973,7.85989052077,16983.4743552,657.035540459
99802,999.212,-21016.7563428,-20816.4308984,200.325444354,5.01786390213,16745.8994818,419.460667063
99803,999.216,-20880.5664926,-20682.9981965,197.568296121,2.26071566904,16515.4198874,188.981072638
99804,999.22,-20870.9390229,-20675.7879862,195.151036706,-0.156543746116,16313.3527794,-13.0860353033
99805,999.224,-21310.7698765,-21119.1627655,191.607110926,-3.70046952605,16017.103718,-309.33509679
99806,999.228,-20604.2371447,-20416.6109723,187.626172359,-7.681408093,15684.3232402,-642.115574579
99807,999.232,-20638.6616585,-20452.7893524,185.872306097,-9.43527435527,15537.7114694,-788.727345376
99808,999.236,-20702.2787859,-20514.0218442,188.256941714,-7.05063873789,15737.0514408,-589.387373971
99809,999.24,-20448.4674158,-20256.3321209,192.135294983,-3.17228546907,16061.2564573,-265.182357458
99810,999.244,-21182.9334032,-20989.7947832,193.138619964,-2.16896048774,16145.1278763,-181.310938432
99811,999.248,-20827.1569556,-20636.6103849,190.546570628,-4.76100982424,15928.4494719,-397.98934282
99812,999.252,-20823.7512891,-20635.813974,187.937315041,-7.37026541033,15710.3327374,-616.106077357
99813,999.256,-21237.1231039,-21048.3375169,188.785587024,-6.52199342759,15781.2427379,-545.196076872
99814,999.26,-20975.9097881,-20784.3771992,191.532588943,-3.77499150906,16010.8741666,-315.564648112
99815,999.264,-20875.02281,-20681.9801701,193.042639898,-2.26494055355,16137.1045693,-189.334245405
99816,999.268,-20824.8317547,-20632.3145028,192.517251941,-2.79032851048,16093.1855657,-233.253249024
99817,999.272,-20967.0181764,-20776.1021578,190.916018639,-4.39156181299,15959.332914,-367.105900729
99818,999.276,-20797.5891693,-20607.1978571,190.391312144,-4.91626830733,15915.4708762,-410.967938524
99819,999.28,-21077.7734304,-20886.5769205,191.196509948,-4.11107050373,15982.7801565,-343.658658241
99820,999.284,-20839.6389263,-20648.1614046,191.477521652,-3.8300588,16006.2709006,-320.167914172
99821,999.288,-20305.3923281,-20114.348305,191.044023097,-4.26355735471,15970.0332512,-356.405563592
99822,999.292,-21042.4803061,-20851.5485131,190.931792968,-4.37578748387,15960.651545,-365.787269785
99823,999.296,-20876.3470734,-20684.6941532,191.652920157,-3.65466029449,16020.9330707,-305.505744061
99824,999.3,-20856.5926423,-20664.9575206,191.635121783,-3.67245866862,16019.4452428,-306.993571956
99825,999.304,-20990.8724222,-20802.457544,188.414878189,-6.89270226264,15750.2538991,-576.184915603
99826,999.308,-20672.4934118,-20488.5233811,183.970030713,-11.3375497389,15378.6936648,-947.745149944
99827,999.312,-21101.8262585,-20919.9516917,181.874566805,-13.4330136468,15203.5265607,-1122.91225407
99828,999.316,-20877.3726024,-20694.0807479,183.29185457,-12.015725882,15322.0025662,-1004.43624857
99829,999.32,-20801.668694,-20613.6220842,188.046609783,-7.26097066833,15719.4690644,-606.96975037
99830,999.324,-20712.9904357,-20519.9971029,192.993332759,-2.31424769245,16132.9828144,-193.456000353
99831,999.328,-20480.3015826,-20285.170467,195.131115584,-0.176464868264,16311.6875037,-14.7513110756
99832,999.332,-20936.3400368,-20741.9982948,194.341741934,-0.965838518043,16245.7010193,-80.7377953958
99833,999.336,-20635.5192162,-20442.9343494,192.58486674,-2.72271371197,16098.8377215,-227.601093238
99834,999.34,-20929.774146,-20737.4313505,192.342795557,-2.96478489478,16078.6021508,-247.836663951
99835,999.344,-21012.8179595,-20819.8753026,192.942656919,-2.36492353252,16128.746645,-197.692169786
99836,999.348,-20104.2971346,-19911.2103422,193.086792368,-2.22078808418,16140.7954276,-185.643387179
99837,999.352,-20535.0112323,-20341.9194738,193.09175849,-2.21582196214,16141.210563,-185.228251794
99838,999.356,-21027.7678334,-20835.2631029,192.504730469,-2.80284998273,16092.1388524,-234.299962367
99839,999.36,-20881.7589427,-20690.7670164,190.99192626,-4.31565419226,15965.6782956,-360.760519138
99840,999.364,-20572.1581324,-20382.8017167,189.356415791,-5.95116466078,15828.9602966,-497.478518171
99841,999.368,-20577.9267002,-20389.1726487,188.754051479,-6.55352897315,15778.6065721,-547.832242626
